# Unit 1, Chajnantor, Filter  0,  Slot 8, 350 um (712) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
1997	10	1	9.409	1004.3921	273.3921	0.3921	 1.48	 0.05	200.19	 1.37	22.32	 0.56	11.53	 2.16	339.14	292.15	303.04	262.12	296.49	0	52.42
1997	10	1	9.652	1004.4022	273.4022	0.4022	 1.52	 0.05	203.82	 1.23	16.12	 0.65	11.53	 2.32	339.15	292.19	301.89	261.70	296.53	0	52.34
1997	10	1	9.894	1004.4123	273.4123	0.4123	 1.46	 0.05	202.80	 1.18	 8.78	 0.84	11.60	 2.26	339.13	292.16	302.80	261.62	296.61	0	52.32
1997	10	1	10.137	1004.4224	273.4224	0.4224	 1.26	 0.03	214.50	 1.28	28.26	 0.22	11.55	 2.28	339.12	292.57	302.33	261.87	296.66	0	52.37
1997	10	1	10.387	1004.4328	273.4328	0.4328	 1.56	 0.04	211.20	 0.86	16.62	 0.23	11.57	 2.30	338.96	294.35	302.41	263.92	296.98	0	52.78
1997	10	1	10.630	1004.4429	273.4429	0.4429	 1.43	 0.05	212.14	 1.47	25.50	 0.54	11.55	 2.31	338.80	296.32	302.55	265.33	297.62	0	53.07
1997	10	1	10.874	1004.4531	273.4531	0.4531	 1.46	 0.05	218.45	 1.35	13.02	 0.80	11.73	 2.57	338.70	298.17	305.18	266.57	298.35	0	53.31
1997	10	1	11.119	1004.4633	273.4633	0.4633	 1.50	 0.04	222.36	 0.96	14.78	 0.40	11.60	 2.51	338.66	299.90	305.92	267.73	299.22	0	53.55
1997	10	1	11.363	1004.4734	273.4734	0.4734	 1.36	 0.03	219.07	 1.08	16.01	 0.42	11.58	 2.29	338.54	301.47	305.45	269.63	300.24	0	53.93
1997	10	1	11.607	1004.4836	273.4836	0.4836	 1.39	 0.07	216.72	 2.14	12.76	 0.96	11.75	 2.29	338.34	302.89	306.00	271.71	301.43	0	54.34
1997	10	1	11.852	1004.4938	273.4939	0.4939	 1.50	 0.06	219.63	 1.68	 7.32	 0.98	11.68	 2.49	338.20	304.17	307.87	271.98	302.66	0	54.40
1997	10	1	12.097	1004.5041	273.5041	0.5041	 1.45	 0.06	219.17	 1.80	 9.83	 0.96	11.72	 2.35	338.08	305.21	309.19	271.88	303.33	0	54.38
1997	10	1	12.343	1004.5143	273.5143	0.5143	 1.45	 0.07	216.29	 2.01	15.29	 0.94	11.72	 2.31	337.69	306.27	308.27	272.27	304.80	0	54.45
1997	10	1	12.588	1004.5245	273.5245	0.5245	 1.50	 0.06	216.71	 1.61	 7.26	 0.97	11.67	 2.31	337.12	307.39	309.68	272.05	306.07	0	54.41
1997	10	1	13.078	1004.5449	273.5449	0.5449	 1.74	 0.05	223.07	 1.06	11.50	 0.73	11.68	 2.49	336.46	309.24	313.24	274.30	308.03	0	54.86
1997	10	1	13.323	1004.5551	273.5551	0.5551	 1.70	 0.07	222.84	 1.44	10.29	 0.93	11.72	 2.22	335.46	310.04	314.72	272.98	309.08	0	54.60
1997	10	1	13.812	1004.5755	273.5755	0.5755	 1.74	 0.08	224.73	 1.49	11.54	 0.92	11.68	 2.18	336.42	311.44	316.55	272.23	311.41	0	54.45
1997	10	1	14.057	1004.5857	273.5857	0.5857	 1.88	 0.07	227.19	 1.18	10.98	 0.85	11.68	 2.27	336.13	312.04	317.58	271.76	312.43	0	54.35
1997	10	1	14.302	1004.5959	273.5959	0.5959	 2.13	 0.09	229.20	 1.06	 3.85	 0.98	11.72	 2.42	334.90	312.55	317.73	272.28	313.28	0	54.46
1997	10	1	14.549	1004.6062	273.6062	0.6062	 1.63	 0.06	226.73	 1.46	 2.28	 1.00	11.83	 2.13	336.39	312.88	319.48	273.05	313.83	0	54.61
1997	10	1	14.794	1004.6165	273.6164	0.6164	 1.80	 0.09	222.94	 1.53	 7.37	 0.97	11.68	 1.80	336.90	313.20	319.02	273.89	314.74	0	54.78
1997	10	1	15.040	1004.6266	273.6267	0.6267	 1.94	 0.08	227.40	 1.28	 8.74	 0.93	11.78	 2.18	337.28	313.49	318.35	274.80	315.45	0	54.96
1997	10	1	15.287	1004.6370	273.6369	0.6369	 2.04	 0.09	231.61	 1.23	 4.00	 0.99	11.73	 2.22	337.55	313.84	321.98	275.70	315.86	0	55.14
1997	10	1	15.532	1004.6472	273.6472	0.6472	 2.27	 0.10	232.02	 1.10	 2.45	 0.99	11.68	 2.16	337.58	314.22	320.94	276.84	316.62	0	55.37
1997	10	1	15.777	1004.6573	273.6573	0.6574	 2.24	 0.10	228.72	 1.05	 8.53	 0.88	11.73	 2.08	337.28	314.37	322.08	276.44	317.25	0	55.29
1997	10	1	16.022	1004.6676	273.6676	0.6676	 2.43	 0.10	228.88	 0.89	 6.11	 0.89	11.72	 2.06	336.99	313.83	323.45	277.52	317.76	0	55.50
1997	10	1	16.269	1004.6779	273.6779	0.6779	 2.42	 0.15	229.55	 1.33	 6.88	 0.97	11.82	 2.19	337.60	313.57	321.99	278.76	318.02	0	55.75
1997	10	1	16.515	1004.6881	273.6881	0.6881	 2.54	 0.20	225.51	 1.48	 2.43	 1.00	11.83	 1.91	337.78	314.17	323.56	280.19	318.43	0	56.04
1997	10	1	16.763	1004.6984	273.6984	0.6984	 2.33	 0.17	221.82	 1.62	10.42	 0.97	11.83	 1.94	336.52	314.46	323.19	281.31	318.83	0	56.26
1997	10	1	17.010	1004.7087	273.7088	0.7088	 2.01	 0.08	223.38	 1.06	10.57	 0.81	11.82	 1.89	336.01	314.46	324.37	281.55	319.10	0	56.31
1997	10	1	17.257	1004.7191	273.7191	0.7191	 2.14	 0.09	222.97	 1.08	 5.93	 0.95	11.87	 1.98	336.25	314.37	323.69	281.37	319.36	0	56.27
1997	10	1	17.505	1004.7294	273.7294	0.7294	 2.13	 0.15	223.01	 1.79	12.14	 0.97	11.82	 1.88	336.42	314.05	324.31	281.02	319.59	0	56.20
1997	10	1	17.752	1004.7396	273.7397	0.7397	 2.32	 0.15	226.03	 1.48	12.70	 0.94	11.82	 2.06	336.50	313.91	324.19	282.44	319.75	0	56.49
1997	10	1	17.999	1004.7500	273.7500	0.7500	 2.41	 0.10	230.92	 0.90	11.77	 0.67	11.85	 2.31	336.64	313.79	325.60	282.88	319.93	0	56.58
1997	10	1	18.247	1004.7603	273.7603	0.7603	 2.19	 0.11	215.91	 1.22	 8.13	 0.94	11.80	 1.74	336.36	313.58	324.01	282.52	320.03	0	56.50
1997	10	1	18.503	1004.7710	273.7710	0.7710	 2.58	 0.17	224.26	 1.24	12.06	 0.90	11.80	 1.98	336.27	313.13	325.73	282.94	320.19	0	56.59
1997	10	1	18.997	1004.7916	273.7916	0.7916	 2.11	 0.13	218.34	 1.50	15.21	 0.90	11.85	 1.91	336.62	312.55	324.69	282.22	320.19	0	56.44
1997	10	1	19.244	1004.8019	273.8018	0.8019	 2.00	 0.10	222.80	 1.33	 9.05	 0.94	11.82	 2.00	336.66	312.22	325.08	282.00	320.12	0	56.40
1997	10	1	19.492	1004.8121	273.8122	0.8122	 2.22	 0.11	227.38	 1.20	12.42	 0.85	11.80	 2.12	336.64	311.84	325.55	281.46	319.99	0	56.29
1997	10	1	19.986	1004.8328	273.8328	0.8328	 2.01	 0.12	221.16	 1.67	 9.44	 0.98	11.82	 1.97	336.71	311.01	324.02	281.07	319.64	0	56.21
1997	10	1	20.233	1004.8430	273.8430	0.8430	 1.99	 0.11	221.83	 1.49	 7.43	 0.98	11.82	 2.05	336.67	310.55	323.14	280.26	319.45	0	56.05
1997	10	1	20.728	1004.8636	273.8636	0.8636	 1.89	 0.06	220.80	 1.01	10.31	 0.77	11.72	 1.90	336.64	309.12	323.43	278.78	318.63	0	55.76
1997	10	1	20.974	1004.8739	273.8739	0.8739	 1.91	 0.10	219.56	 1.59	 7.77	 0.98	11.83	 1.84	336.64	308.50	322.00	278.71	318.26	0	55.74
1997	10	1	21.221	1004.8842	273.8842	0.8842	 2.04	 0.16	216.82	 2.01	 3.13	 1.00	11.85	 1.81	336.63	308.04	320.79	278.15	317.80	0	55.63
1997	10	1	21.469	1004.8945	273.8945	0.8945	 2.10	 0.14	221.53	 1.67	10.15	 0.97	11.82	 2.06	336.58	307.41	321.39	276.69	317.32	0	55.34
1997	10	1	21.717	1004.9048	273.9048	0.9049	 2.68	 1.23	218.88	 7.62	25.20	 1.00	11.80	 2.30	336.49	306.59	319.92	275.63	316.72	0	55.13
1997	10	1	21.964	1004.9152	273.9152	0.9152	 2.19	 0.30	222.93	 3.39	16.34	 1.00	11.82	 2.11	336.41	305.72	320.23	274.19	316.03	0	54.84
1997	10	1	22.210	1004.9254	273.9254	0.9254	 2.26	 0.09	221.57	 0.86	 7.91	 0.79	11.75	 2.04	336.57	304.70	320.62	271.89	315.26	0	54.38
1997	10	1	22.456	1004.9357	273.9356	0.9356	 2.11	 0.10	225.37	 1.25	17.46	 0.76	11.68	 2.19	336.86	303.53	319.27	268.88	314.76	0	53.78
1997	10	1	22.701	1004.9459	273.9459	0.9459	 2.37	 0.39	221.37	 3.44	18.13	 1.00	11.75	 2.22	337.13	302.46	317.09	267.54	313.87	0	53.51
1997	10	1	23.193	1004.9664	273.9664	0.9664	 2.12	 0.09	216.87	 1.09	13.30	 0.76	11.75	 2.01	337.10	300.94	314.70	266.76	311.89	0	53.35
1997	10	1	23.439	1004.9766	273.9766	0.9766	 2.03	 0.11	218.15	 1.38	 7.09	 0.97	11.70	 2.00	337.13	300.28	314.44	266.31	311.02	0	53.26
1997	10	1	23.685	1004.9869	273.9869	0.9869	 2.22	 0.12	224.49	 1.24	 3.99	 0.99	11.72	 2.37	337.26	299.74	314.19	266.20	310.25	0	53.24
1997	10	1	23.931	1004.9971	273.9971	0.9971	 2.14	 0.15	219.24	 1.69	 7.77	 0.99	11.73	 2.13	337.14	299.37	312.34	266.12	309.45	0	53.22
1997	10	2	0.176	1005.0073	274.0073	1.0073	 2.18	 0.10	219.90	 1.07	 4.88	 0.96	11.72	 2.26	336.66	298.93	311.86	266.13	308.75	0	53.23
1997	10	2	0.421	1005.0176	274.0175	1.0176	 2.32	 0.16	223.27	 1.53	 4.05	 1.00	11.68	 2.35	337.63	298.61	312.82	266.00	307.99	0	53.20
1997	10	2	0.667	1005.0278	274.0278	1.0278	 2.23	 0.14	220.27	 1.43	 3.28	 1.00	11.75	 2.22	337.71	298.36	311.02	265.88	307.59	0	53.18
1997	10	2	0.913	1005.0380	274.0380	1.0380	 2.21	 0.12	222.84	 1.29	 3.42	 0.99	11.70	 2.37	337.79	298.14	310.94	265.41	306.89	0	53.08
1997	10	2	1.159	1005.0483	274.0483	1.0483	 2.13	 0.10	222.90	 1.15	 3.43	 0.99	11.75	 2.37	337.76	297.91	311.64	264.81	306.39	0	52.96
1997	10	2	1.652	1005.0688	274.0688	1.0688	 2.14	 0.11	222.18	 1.33	 4.25	 0.99	11.73	 2.28	337.69	297.68	310.17	264.23	305.87	0	52.85
1997	10	2	1.897	1005.0790	274.0790	1.0791	 2.09	 0.10	221.44	 1.25	 3.24	 0.99	11.75	 2.30	337.41	297.34	310.77	263.72	305.54	0	52.74
1997	10	2	2.143	1005.0893	274.0893	1.0893	 2.15	 0.12	222.27	 1.36	 3.56	 0.99	11.72	 2.44	337.67	297.16	308.98	263.43	305.35	0	52.69
1997	10	2	2.389	1005.0995	274.0995	1.0995	 2.14	 0.12	221.18	 1.34	 2.99	 1.00	11.70	 2.38	337.04	296.84	309.97	263.62	305.21	0	52.72
1997	10	2	2.642	1005.1101	274.1101	1.1101	 2.04	 0.11	218.70	 1.48	 0.92	 1.00	11.72	 2.30	337.52	296.41	308.97	263.09	304.89	0	52.62
1997	10	2	2.888	1005.1203	274.1203	1.1203	 2.05	 0.10	219.81	 1.23	 1.45	 1.00	11.72	 2.37	337.68	296.20	309.18	262.18	304.65	0	52.44
1997	10	2	3.133	1005.1306	274.1305	1.1305	 2.02	 0.09	218.29	 1.19	 3.29	 0.99	11.73	 2.29	337.30	295.82	308.75	262.01	304.30	0	52.40
1997	10	2	3.378	1005.1407	274.1408	1.1408	 2.12	 0.09	218.46	 1.06	 3.19	 0.98	11.72	 2.41	337.20	295.51	307.57	262.26	303.81	0	52.45
1997	10	2	3.623	1005.1509	274.1510	1.1510	 1.90	 0.06	220.13	 0.91	10.03	 0.68	11.63	 2.29	337.54	295.29	308.13	262.49	303.39	0	52.50
1997	10	2	3.867	1005.1611	274.1611	1.1611	 2.02	 0.09	218.47	 1.20	 9.72	 0.90	11.65	 2.36	338.42	295.16	307.97	262.33	303.05	0	52.47
1997	10	2	4.112	1005.1713	274.1714	1.1713	 1.88	 0.08	217.44	 1.22	 7.01	 0.94	11.73	 2.35	338.43	295.04	307.40	261.79	302.70	0	52.36
1997	10	2	4.358	1005.1816	274.1816	1.1816	 1.85	 0.11	218.51	 1.78	 8.50	 0.98	11.73	 2.32	338.37	294.90	307.29	261.33	302.41	0	52.27
1997	10	2	4.604	1005.1918	274.1918	1.1918	 1.89	 0.08	216.14	 1.24	 5.72	 0.97	11.77	 2.28	337.71	294.76	306.65	260.74	302.13	0	52.15
1997	10	2	4.849	1005.2020	274.2020	1.2020	 2.07	 0.07	216.10	 0.89	16.29	 0.43	11.62	 2.33	337.01	294.43	307.16	260.11	301.80	0	52.02
1997	10	2	5.094	1005.2122	274.2122	1.2122	 1.89	 0.07	219.17	 1.04	12.17	 0.72	11.67	 2.52	338.15	294.18	305.85	259.98	301.37	0	52.00
1997	10	2	5.339	1005.2225	274.2224	1.2225	 1.72	 0.06	213.93	 1.23	13.02	 0.80	11.73	 2.28	338.47	294.02	305.69	259.89	301.11	0	51.98
1997	10	2	5.584	1005.2327	274.2327	1.2327	 1.64	 0.04	215.04	 0.78	 6.94	 0.65	11.62	 2.26	338.72	293.91	306.78	260.17	300.79	0	52.03
1997	10	2	5.829	1005.2429	274.2429	1.2429	 2.01	 0.08	217.43	 1.02	22.04	 0.40	11.70	 2.56	338.36	293.79	306.74	260.47	300.57	0	52.09
1997	10	2	6.073	1005.2531	274.2531	1.2530	 1.82	 0.06	215.14	 1.08	33.51	 0.18	11.63	 2.28	338.51	293.67	306.01	260.71	300.31	0	52.14
1997	10	2	6.318	1005.2632	274.2632	1.2633	 1.72	 0.05	219.75	 1.00	 8.81	 0.79	11.70	 2.39	338.47	293.54	307.11	260.37	300.10	0	52.07
1997	10	2	6.563	1005.2735	274.2735	1.2735	 1.81	 0.05	216.03	 0.82	13.16	 0.40	11.73	 2.45	338.86	293.42	305.11	260.10	299.88	0	52.02
1997	10	2	6.809	1005.2837	274.2837	1.2837	 1.61	 0.07	210.59	 1.49	16.55	 0.82	11.65	 2.18	338.95	293.38	303.34	259.96	299.66	0	51.99
1997	10	2	7.054	1005.2939	274.2939	1.2939	 1.84	 0.10	215.30	 1.58	10.58	 0.95	11.73	 2.40	338.78	293.27	304.80	259.44	299.49	0	51.89
1997	10	2	7.299	1005.3041	274.3041	1.3041	 1.84	 0.07	214.98	 1.09	 5.42	 0.95	11.62	 2.34	338.81	293.15	306.02	259.48	299.28	0	51.90
1997	10	2	7.544	1005.3143	274.3143	1.3143	 1.81	 0.05	214.76	 0.81	 6.51	 0.76	11.75	 2.50	338.87	293.09	303.54	259.67	299.08	0	51.93
1997	10	2	7.789	1005.3245	274.3245	1.3245	 1.86	 0.06	210.79	 0.86	18.00	 0.28	11.65	 2.29	338.95	292.96	303.83	259.60	298.88	0	51.92
1997	10	2	8.277	1005.3448	274.3449	1.3449	 1.82	 0.07	216.77	 1.24	 4.61	 0.98	11.65	 2.51	339.09	292.79	305.26	259.74	298.54	0	51.95
1997	10	2	8.521	1005.3550	274.3550	1.3550	 1.63	 0.05	217.13	 1.01	41.50	 0.03	11.62	 2.34	338.71	292.70	305.14	259.66	298.39	0	51.93
1997	10	2	8.765	1005.3652	274.3652	1.3652	 1.84	 0.06	215.77	 0.95	17.54	 0.41	11.62	 2.46	338.93	292.61	303.33	259.78	298.22	0	51.96
1997	10	2	9.009	1005.3754	274.3754	1.3754	 2.02	 0.07	216.73	 0.95	13.29	 0.61	11.65	 2.54	338.93	292.61	303.87	260.72	298.08	0	52.14
1997	10	2	9.254	1005.3856	274.3856	1.3856	 1.58	 0.05	211.63	 1.10	25.09	 0.28	11.65	 2.09	338.79	292.67	304.54	261.14	298.04	0	52.23
1997	10	2	9.498	1005.3958	274.3958	1.3958	 1.88	 0.07	212.09	 1.08	20.89	 0.46	11.65	 2.37	338.69	292.70	302.47	260.91	298.02	0	52.18
1997	10	2	9.743	1005.4059	274.4059	1.4059	 1.78	 0.06	212.55	 1.04	16.41	 0.54	11.67	 2.29	338.69	292.64	302.87	260.61	297.97	0	52.12
1997	10	2	9.988	1005.4161	274.4162	1.4162	 1.68	 0.07	211.27	 1.42	 7.45	 0.96	11.72	 2.33	339.10	292.71	301.56	260.79	297.88	0	52.16
1997	10	2	10.233	1005.4263	274.4264	1.4264	 1.67	 0.05	219.64	 0.96	18.96	 0.32	11.63	 2.24	339.08	293.99	303.50	262.67	297.92	0	52.53
1997	10	2	10.477	1005.4365	274.4366	1.4365	 1.69	 0.06	223.56	 1.27	 3.05	 0.99	11.63	 2.37	338.86	296.02	304.18	264.87	298.34	0	52.97
1997	10	2	10.729	1005.4471	274.4471	1.4471	 1.62	 0.04	226.81	 0.87	 8.49	 0.66	11.65	 2.32	338.75	297.94	305.71	266.55	299.04	0	53.31
1997	10	2	10.974	1005.4573	274.4572	1.4573	 1.64	 0.06	225.27	 1.27	22.25	 0.55	11.63	 2.41	338.62	299.69	305.97	268.53	299.83	0	53.71
1997	10	2	11.219	1005.4675	274.4675	1.4675	 1.66	 0.07	227.48	 1.46	 7.68	 0.96	11.72	 2.37	338.54	301.43	306.95	271.31	300.79	0	54.26
1997	10	2	11.464	1005.4777	274.4777	1.4777	 1.58	 0.05	227.87	 1.20	13.08	 0.74	11.65	 2.36	338.43	303.07	307.42	273.85	302.11	0	54.77
1997	10	2	11.709	1005.4879	274.4879	1.4879	 1.63	 0.07	228.13	 1.62	 7.94	 0.97	11.77	 2.51	338.33	304.56	309.02	274.94	302.93	0	54.99
1997	10	2	11.955	1005.4981	274.4981	1.4981	 1.61	 0.07	228.70	 1.56	 8.51	 0.96	11.75	 2.42	338.19	305.75	309.00	276.02	304.13	0	55.20
1997	10	2	12.201	1005.5084	274.5084	1.5084	 1.67	 0.07	229.10	 1.46	 6.50	 0.97	11.73	 2.38	338.28	307.10	311.40	277.61	305.72	0	55.52
1997	10	2	12.693	1005.5289	274.5289	1.5289	 1.71	 0.06	226.79	 1.13	 4.75	 0.96	11.73	 2.26	337.67	309.50	311.26	278.69	307.84	0	55.74
1997	10	2	12.939	1005.5391	274.5392	1.5391	 1.83	 0.08	227.41	 1.45	11.54	 0.92	11.73	 2.25	336.73	310.48	314.21	278.22	309.17	0	55.64
1997	10	2	13.186	1005.5494	274.5494	1.5494	 1.76	 0.06	230.15	 1.10	 1.99	 0.99	11.80	 2.50	336.55	311.23	314.59	276.98	310.31	0	55.40
1997	10	2	13.433	1005.5597	274.5597	1.5597	 1.75	 0.05	227.50	 0.99	 8.03	 0.81	11.83	 2.25	335.65	312.10	315.30	276.38	311.43	0	55.28
1997	10	2	13.679	1005.5700	274.5700	1.5700	 1.90	 0.07	231.64	 1.15	 2.77	 0.99	11.73	 2.25	335.10	312.80	317.89	276.87	312.43	0	55.37
1997	10	2	13.926	1005.5803	274.5802	1.5802	 1.97	 0.10	228.99	 1.53	11.40	 0.94	11.73	 2.15	336.11	313.28	317.63	277.36	313.42	0	55.47
1997	10	2	14.171	1005.5905	274.5905	1.5905	 1.92	 0.06	226.71	 0.94	 4.87	 0.93	11.73	 2.00	335.76	313.97	317.65	277.86	314.34	0	55.57
1997	10	2	14.418	1005.6008	274.6007	1.6007	 1.94	 0.09	229.05	 1.38	 9.00	 0.95	11.78	 1.98	336.12	314.56	320.47	278.88	315.27	0	55.78
1997	10	2	15.159	1005.6317	274.6317	1.6316	 1.95	 0.09	231.91	 1.44	 6.33	 0.98	11.87	 2.17	336.23	315.36	322.95	281.72	317.11	0	56.34
1997	10	2	15.408	1005.6420	274.6420	1.6420	 1.90	 0.06	226.72	 0.95	 6.00	 0.89	11.88	 1.95	336.45	315.61	324.14	282.70	317.73	0	56.54
1997	10	2	15.655	1005.6523	274.6523	1.6523	 2.36	 0.11	229.42	 1.06	 5.31	 0.96	11.83	 2.17	335.02	315.55	323.59	283.13	318.44	0	56.63
1997	10	2	15.903	1005.6626	274.6626	1.6626	 2.17	 0.09	222.10	 1.04	 8.11	 0.88	11.83	 1.87	333.53	314.99	322.78	282.53	318.52	0	56.51
1997	10	2	16.397	1005.6832	274.6832	1.6832	 2.30	 0.12	228.17	 1.18	 4.66	 0.98	11.87	 2.24	334.63	314.98	323.62	282.60	319.23	0	56.52
1997	10	2	16.646	1005.6936	274.6936	1.6936	 2.09	 0.14	219.33	 1.65	 7.62	 0.99	11.85	 1.69	333.80	315.00	324.12	281.50	319.46	0	56.30
1997	10	2	16.894	1005.7039	274.7039	1.7039	 2.15	 0.14	221.84	 1.66	10.38	 0.97	11.83	 1.83	334.08	314.89	324.21	280.88	319.62	0	56.18
1997	10	2	17.141	1005.7142	274.7142	1.7142	 2.51	 0.17	225.86	 1.32	 2.99	 1.00	11.85	 1.97	333.26	314.74	325.56	282.16	319.79	0	56.43
1997	10	2	17.389	1005.7245	274.7245	1.7245	 2.50	 0.20	222.28	 1.52	12.19	 0.95	11.85	 1.84	332.39	314.47	326.20	282.75	319.84	0	56.55
1997	10	2	17.637	1005.7349	274.7349	1.7349	 2.34	 0.14	224.77	 1.26	13.54	 0.87	11.87	 2.04	333.94	314.09	324.65	283.47	319.80	0	56.69
1997	10	2	17.885	1005.7452	274.7452	1.7452	 2.33	 0.13	223.43	 1.26	 8.52	 0.95	11.87	 1.91	335.43	314.04	324.60	283.69	320.03	0	56.74
1997	10	2	18.133	1005.7556	274.7555	1.7555	 3.07	 0.26	223.34	 1.09	 6.11	 0.96	11.85	 1.83	335.91	313.96	325.69	283.33	319.93	0	56.67
1997	10	2	18.381	1005.7659	274.7659	1.7659	 2.62	 0.21	227.15	 1.42	 4.12	 0.99	11.88	 1.94	336.34	313.78	326.64	283.77	320.18	0	56.75
1997	10	2	18.629	1005.7762	274.7762	1.7762	 2.59	 0.19	225.91	 1.32	10.08	 0.94	11.85	 1.86	334.94	313.47	325.78	283.59	320.23	0	56.72
