2009	11	1	0.091	5418.0039	304.0038	0.0038	 3.68	 0.47	215.08	 1.00	 1.28	 1.00	10.33	 1.48	335.13	288.21	292.76	270.29	288.78	0	54.06
2009	11	1	0.309	5418.0127	304.0129	0.0129	 2.88	 0.25	216.74	 1.23	 0.75	 1.00	10.35	 1.52	335.13	287.73	290.52	270.26	288.25	0	54.05
2009	11	1	0.521	5418.0215	304.0217	0.0217	 3.15	 0.25	216.43	 0.95	 1.70	 1.00	10.33	 1.53	335.12	287.31	289.95	270.53	287.87	0	54.11
2009	11	1	0.733	5418.0308	304.0305	0.0305	 3.09	 0.35	214.74	 1.37	 0.91	 1.00	10.32	 1.49	335.13	286.91	288.69	270.79	287.47	0	54.16
2009	11	1	0.944	5418.0396	304.0393	0.0393	 3.15	 0.30	219.94	 1.14	 1.00	 1.00	10.35	 1.62	335.12	286.55	291.68	270.73	287.12	0	54.15
2009	11	1	1.156	5418.0483	304.0482	0.0482	 2.42	 0.96	220.47	 8.03	98.54	 1.00	10.33	 1.51	335.10	286.21	288.83	270.69	286.76	0	54.14
2009	11	1	1.374	5418.0571	304.0573	0.0572	 3.05	 0.32	220.70	 1.34	 1.09	 1.00	10.33	 1.63	335.11	285.90	290.76	270.68	286.44	0	54.14
2009	11	1	1.586	5418.0659	304.0661	0.0661	 2.79	 0.20	217.94	 1.08	 3.88	 0.98	10.33	 1.55	335.10	285.64	288.64	270.80	286.19	0	54.16
2009	11	1	1.798	5418.0747	304.0749	0.0749	 2.99	 0.23	216.89	 0.99	 1.27	 1.00	10.33	 1.52	335.11	285.46	287.96	270.93	285.99	0	54.19
2009	11	1	2.009	5418.0835	304.0837	0.0837	 2.82	 0.23	217.38	 1.20	 0.89	 1.00	10.32	 1.49	335.12	285.29	288.26	271.07	285.82	0	54.21
2009	11	1	2.221	5418.0923	304.0925	0.0925	 2.99	 0.29	215.27	 1.29	 1.00	 1.00	10.33	 1.45	335.13	285.09	287.04	270.98	285.59	0	54.20
2009	11	1	2.439	5418.1016	304.1016	0.1016	 2.87	 0.23	214.88	 1.14	 1.11	 1.00	10.37	 1.42	335.14	284.89	285.98	270.89	285.41	0	54.18
2009	11	1	2.651	5418.1104	304.1104	0.1104	 3.00	 0.24	216.20	 1.06	 1.94	 1.00	10.33	 1.50	335.14	284.69	286.59	271.02	285.17	0	54.20
2009	11	1	2.862	5418.1191	304.1193	0.1193	 3.49	 0.43	219.00	 1.12	 0.91	 1.00	10.33	 1.56	335.13	284.51	288.46	271.04	284.97	0	54.21
2009	11	1	3.074	5418.1279	304.1281	0.1281	 2.93	 0.21	216.54	 1.01	 2.29	 0.99	10.33	 1.52	335.09	284.34	286.95	270.63	284.79	0	54.13
2009	11	1	3.286	5418.1367	304.1369	0.1369	 2.96	 0.28	217.02	 1.29	 1.74	 1.00	10.32	 1.53	335.06	284.17	286.39	270.42	284.62	0	54.08
2009	11	1	3.504	5418.1460	304.1460	0.1460	 3.40	 0.31	214.15	 0.87	 1.90	 0.99	10.37	 1.50	335.13	284.00	285.56	270.31	284.45	0	54.06
# Unit 0, Chajnantor CBI, Filter  0,  Slot 0, 350 um (563) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
2009	11	1	3.732	5418.1553	304.1555	0.1555	 2.74	 0.17	214.86	 0.95	 0.87	 1.00	10.37	 1.47	335.12	283.82	284.40	269.97	284.22	0	53.99
2009	11	1	3.944	5418.1646	304.1643	0.1643	 3.06	 0.26	215.72	 1.06	 0.44	 1.00	10.33	 1.57	335.13	283.69	285.09	269.53	284.13	0	53.91
2009	11	1	4.155	5418.1733	304.1731	0.1731	 3.09	 0.18	214.88	 0.69	 0.23	 1.00	10.33	 1.48	335.12	283.58	284.45	269.64	284.01	0	53.93
2009	11	1	4.367	5418.1821	304.1819	0.1819	 2.99	 0.23	216.78	 1.02	 2.11	 1.00	10.33	 1.53	335.14	283.48	285.30	269.53	283.87	0	53.91
2009	11	1	4.578	5418.1909	304.1908	0.1908	 3.13	 0.26	217.58	 0.98	 1.86	 1.00	10.33	 1.61	335.13	283.38	286.53	269.36	283.79	0	53.87
2009	11	1	4.796	5418.1997	304.1999	0.1998	 3.37	 0.37	216.07	 1.09	 1.56	 1.00	10.37	 1.52	335.11	283.26	285.51	269.75	283.63	0	53.95
2009	11	1	5.008	5418.2085	304.2087	0.2087	 2.88	 0.28	214.68	 1.35	 1.60	 1.00	10.33	 1.50	335.09	283.17	284.52	270.37	283.54	0	54.07
2009	11	1	5.220	5418.2173	304.2175	0.2175	 2.96	 0.15	216.75	 0.69	 0.83	 1.00	10.33	 1.47	335.07	283.10	285.80	270.51	283.46	0	54.10
2009	11	1	5.432	5418.2266	304.2263	0.2263	 3.29	 0.24	212.81	 0.75	 1.37	 0.99	10.33	 1.45	335.04	282.99	284.04	270.08	283.34	0	54.02
2009	11	1	5.643	5418.2354	304.2351	0.2351	 3.26	 0.26	216.93	 0.86	 3.65	 0.97	10.33	 1.51	335.03	282.84	285.76	269.67	283.22	0	53.93
2009	11	1	5.861	5418.2441	304.2442	0.2442	 2.79	 0.19	217.21	 1.04	 1.09	 1.00	10.38	 1.53	335.02	282.71	285.79	269.60	283.01	0	53.92
2009	11	1	6.073	5418.2529	304.2531	0.2531	 3.13	 0.23	214.37	 0.88	 3.62	 0.97	10.32	 1.48	335.04	282.62	283.66	269.71	282.88	0	53.94
2009	11	1	6.285	5418.2617	304.2619	0.2619	 2.90	 0.13	218.71	 0.63	 2.52	 0.94	10.33	 1.57	335.04	282.54	286.61	269.80	282.83	0	53.96
2009	11	1	6.497	5418.2705	304.2707	0.2707	 3.04	 0.33	213.72	 1.35	 0.92	 1.00	10.32	 1.43	335.04	282.42	282.93	269.62	282.73	0	53.92
2009	11	1	6.708	5418.2793	304.2795	0.2795	 2.99	 0.16	216.40	 0.72	 2.22	 0.97	10.32	 1.55	335.04	282.34	284.51	269.84	282.59	0	53.97
2009	11	1	6.926	5418.2886	304.2886	0.2886	 2.89	 0.18	216.23	 0.88	 0.63	 1.00	10.37	 1.54	335.03	282.27	285.02	270.10	282.50	0	54.02
2009	11	1	7.138	5418.2974	304.2974	0.2974	 2.82	 0.17	216.83	 0.92	 1.79	 0.99	10.35	 1.59	335.03	282.18	285.21	269.39	282.48	0	53.88
2009	11	1	7.350	5418.3062	304.3062	0.3063	 3.22	 0.32	216.72	 1.12	 1.80	 1.00	10.32	 1.56	335.00	282.08	285.34	268.53	282.38	0	53.71
2009	11	1	7.562	5418.3149	304.3151	0.3151	 2.99	 0.19	215.06	 0.85	 0.90	 1.00	10.33	 1.45	335.02	281.97	284.30	268.28	282.27	0	53.66
2009	11	1	7.773	5418.3237	304.3239	0.3239	 2.93	 0.20	217.24	 0.92	 0.13	 1.00	10.35	 1.54	335.04	281.89	284.64	268.41	282.18	0	53.68
2009	11	1	7.991	5418.3330	304.3330	0.3330	 2.92	 0.17	215.72	 0.79	 1.74	 0.99	10.35	 1.48	335.04	281.83	283.74	268.63	282.09	0	53.73
2009	11	1	8.203	5418.3418	304.3418	0.3418	 2.89	 0.22	214.26	 1.04	 2.46	 0.99	10.33	 1.49	335.05	281.78	282.85	268.29	282.10	0	53.66
2009	11	1	8.415	5418.3506	304.3506	0.3506	 2.73	 0.17	217.20	 0.99	 0.85	 1.00	10.32	 1.53	335.07	281.77	284.74	268.27	282.05	0	53.65
2009	11	1	8.627	5418.3594	304.3594	0.3594	 2.80	 0.17	215.72	 0.90	 1.89	 0.99	10.35	 1.51	335.09	281.75	284.49	268.40	282.07	0	53.68
2009	11	1	8.838	5418.3682	304.3683	0.3683	 2.62	 0.13	213.25	 0.82	 2.07	 0.99	10.32	 1.43	335.08	281.72	282.81	268.40	282.03	0	53.68
2009	11	1	9.056	5418.3774	304.3773	0.3773	 2.63	 0.18	214.96	 1.18	 0.69	 1.00	10.37	 1.48	335.11	281.72	282.98	268.44	281.97	0	53.69
2009	11	1	9.268	5418.3862	304.3862	0.3862	 2.50	 0.14	215.64	 1.08	 0.26	 1.00	10.33	 1.47	335.13	281.80	283.49	269.46	282.13	0	53.89
2009	11	1	9.480	5418.3950	304.3950	0.3950	 2.61	 0.18	215.07	 1.16	 2.85	 0.99	10.33	 1.48	335.12	281.85	283.44	269.38	282.16	0	53.88
2009	11	1	9.692	5418.4038	304.4038	0.4038	 2.57	 0.16	216.62	 1.15	 2.14	 1.00	10.33	 1.55	335.13	281.89	284.28	269.35	282.21	0	53.87
2009	11	1	9.903	5418.4126	304.4126	0.4126	 2.76	 0.14	216.47	 0.78	 1.40	 0.99	10.33	 1.56	335.12	281.97	284.34	269.56	282.21	0	53.91
2009	11	1	10.121	5418.4219	304.4217	0.4217	 2.60	 0.17	214.64	 1.16	 1.49	 1.00	10.37	 1.48	335.10	282.18	281.26	270.33	283.14	0	54.07
2009	11	1	10.333	5418.4307	304.4305	0.4305	 2.57	 0.13	214.82	 0.93	 0.61	 1.00	10.32	 1.47	335.11	282.47	281.40	271.86	282.61	0	54.37
2009	11	1	10.545	5418.4395	304.4394	0.4394	 2.60	 0.14	215.51	 0.95	 4.50	 0.96	10.35	 1.51	335.09	282.84	281.63	272.45	282.97	0	54.49
2009	11	1	10.757	5418.4482	304.4482	0.4482	 2.59	 0.16	215.66	 1.11	 1.25	 1.00	10.33	 1.54	335.09	283.27	281.23	273.45	283.46	0	54.69
2009	11	1	10.968	5418.4570	304.4570	0.4570	 2.50	 0.14	214.37	 1.01	 1.98	 1.00	10.33	 1.52	335.08	283.81	281.14	274.49	283.99	0	54.90
2009	11	1	11.186	5418.4663	304.4661	0.4661	 2.56	 0.17	215.28	 1.22	 1.10	 1.00	10.37	 1.47	335.07	284.45	281.40	275.64	284.61	0	55.13
2009	11	1	11.398	5418.4751	304.4749	0.4749	 2.49	 0.18	211.97	 1.35	 0.36	 1.00	10.33	 1.45	335.06	285.11	279.03	276.76	285.30	0	55.35
2009	11	1	11.609	5418.4839	304.4837	0.4837	 2.56	 0.14	216.48	 0.97	 2.38	 0.99	10.33	 1.54	335.08	285.83	282.38	277.36	286.04	0	55.47
2009	11	1	11.821	5418.4927	304.4926	0.4925	 2.79	 0.20	215.14	 1.07	 0.25	 1.00	10.35	 1.53	335.10	286.61	282.80	278.82	287.56	0	55.76
2009	11	1	12.033	5418.5015	304.5014	0.5014	 2.46	 0.16	213.52	 1.27	 0.58	 1.00	10.33	 1.46	335.12	287.43	281.37	279.60	287.66	0	55.92
2009	11	1	12.251	5418.5103	304.5104	0.5105	 2.36	 0.14	214.91	 1.26	 1.31	 1.00	10.35	 1.51	335.12	288.31	282.76	280.49	288.40	0	56.10
2009	11	1	12.463	5418.5190	304.5193	0.5193	 2.43	 0.16	212.06	 1.25	 0.53	 1.00	10.33	 1.49	335.15	289.20	280.87	281.27	289.31	0	56.25
2009	11	1	12.674	5418.5283	304.5281	0.5281	 2.60	 0.26	210.46	 1.72	 0.95	 1.00	10.33	 1.38	335.17	290.12	281.15	281.41	290.20	0	56.28
2009	11	1	12.886	5418.5371	304.5369	0.5369	 2.49	 0.17	210.49	 1.22	 1.66	 1.00	10.32	 1.46	335.21	291.05	281.84	281.00	291.08	0	56.20
2009	11	1	13.098	5418.5459	304.5457	0.5457	 2.37	 0.14	214.82	 1.20	 0.52	 1.00	10.33	 1.47	335.23	291.97	282.70	280.93	291.95	0	56.19
2009	11	1	13.316	5418.5547	304.5548	0.5548	 2.40	 0.20	211.47	 1.67	 1.65	 1.00	10.37	 1.42	335.30	292.89	282.79	281.23	292.80	0	56.25
2009	11	1	13.528	5418.5635	304.5637	0.5637	 2.52	 0.17	216.70	 1.29	 3.21	 1.00	10.33	 1.55	335.35	293.83	286.54	282.01	293.61	0	56.40
2009	11	1	13.739	5418.5723	304.5725	0.5725	 2.49	 0.23	215.63	 1.75	 4.45	 1.00	10.33	 1.59	335.31	294.73	286.22	282.41	294.55	0	56.48
2009	11	1	13.951	5418.5811	304.5813	0.5813	 2.16	 0.09	212.50	 1.00	 2.61	 0.99	10.33	 1.41	335.35	295.63	283.33	282.24	295.22	0	56.45
2009	11	1	14.163	5418.5903	304.5901	0.5901	 2.41	 0.13	215.44	 1.09	 2.32	 0.99	10.33	 1.52	335.34	296.58	286.99	284.25	296.07	0	56.85
2009	11	1	14.381	5418.5991	304.5992	0.5992	 2.57	 0.19	213.74	 1.30	 1.20	 1.00	10.35	 1.53	335.25	297.67	285.44	286.81	297.00	0	57.36
2009	11	1	14.592	5418.6079	304.6080	0.6080	 2.64	 0.21	216.63	 1.33	 4.75	 0.99	10.33	 1.49	335.25	298.51	291.27	287.39	298.02	0	57.48
2009	11	1	14.804	5418.6167	304.6169	0.6169	 2.62	 0.38	212.45	 2.47	 5.31	 1.00	10.33	 1.32	335.25	299.28	292.54	285.98	298.71	0	57.20
2009	11	1	15.016	5418.6255	304.6257	0.6257	 3.26	 1.07	218.33	 3.57	 6.54	 1.00	10.33	 1.73	335.43	299.84	294.91	285.52	299.22	0	57.10
