# Unit 0, Chajnantor CBI, Filter  0,  Slot 0, 350 um (563) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
2011	11	15	6.327	6162.2637	318.2636	14.2636	 1.47	 0.05	210.33	 1.41	 1.76	 1.00	10.33	 1.51	334.58	278.56	278.68	265.31	278.53	0	53.06
2011	11	15	6.545	6162.2729	318.2727	14.2727	 1.72	 0.07	210.50	 1.38	 1.74	 1.00	10.37	 1.54	334.59	278.52	279.87	265.68	279.16	0	53.14
2011	11	15	6.757	6162.2817	318.2816	14.2816	 1.59	 0.07	212.48	 1.62	 1.25	 1.00	10.33	 1.54	334.60	278.46	279.98	265.24	278.45	0	53.05
2011	11	15	6.969	6162.2905	318.2904	14.2904	 1.61	 0.07	212.13	 1.46	 2.06	 1.00	10.33	 1.56	334.62	278.36	281.14	264.52	278.38	0	52.90
2011	11	15	7.181	6162.2993	318.2992	14.2992	 1.49	 0.05	210.29	 1.33	 1.41	 1.00	10.33	 1.51	334.59	278.24	279.25	263.48	278.23	0	52.70
2011	11	15	7.393	6162.3081	318.3080	14.3080	 1.60	 0.07	210.95	 1.61	 5.94	 0.98	10.32	 1.50	334.60	278.11	278.82	263.83	278.04	0	52.77
2011	11	15	7.611	6162.3169	318.3171	14.3171	 1.57	 0.06	212.21	 1.41	 0.67	 1.00	10.37	 1.52	334.60	277.96	278.96	263.06	277.90	0	52.61
2011	11	15	7.823	6162.3262	318.3260	14.3260	 1.79	 0.08	211.68	 1.33	 1.34	 1.00	10.37	 1.58	334.60	277.74	280.02	262.06	277.69	0	52.41
2011	11	15	8.035	6162.3350	318.3348	14.3348	 1.66	 0.06	210.45	 1.19	 3.73	 0.98	10.33	 1.45	334.60	277.58	277.58	263.49	277.42	0	52.70
2011	11	15	8.247	6162.3437	318.3436	14.3436	 1.81	 0.09	208.57	 1.48	 3.44	 0.99	10.33	 1.49	334.59	277.53	276.33	265.18	277.32	0	53.04
2011	11	15	8.458	6162.3525	318.3524	14.3524	 1.79	 0.08	210.17	 1.28	 1.08	 1.00	10.33	 1.49	334.57	277.51	277.25	265.29	277.33	0	53.06
2011	11	15	8.676	6162.3613	318.3615	14.3615	 1.91	 0.07	208.11	 1.06	 0.88	 1.00	10.37	 1.49	334.59	277.48	276.45	265.17	277.31	0	53.03
2011	11	15	8.888	6162.3701	318.3704	14.3703	 1.89	 0.09	208.58	 1.28	 0.66	 1.00	10.32	 1.50	334.59	277.46	276.77	264.98	277.34	0	53.00
2011	11	15	9.100	6162.3794	318.3792	14.3792	 1.85	 0.08	208.19	 1.24	 1.25	 1.00	10.33	 1.43	334.59	277.42	276.86	264.78	277.31	0	52.96
2011	11	15	9.312	6162.3882	318.3880	14.3880	 1.75	 0.07	210.31	 1.23	 2.27	 1.00	10.35	 1.51	334.58	277.38	277.61	264.62	277.24	0	52.92
2011	11	15	9.524	6162.3970	318.3968	14.3968	 1.82	 0.08	210.37	 1.30	 0.96	 1.00	10.35	 1.53	334.58	277.35	278.00	264.42	277.17	0	52.88
2011	11	15	9.742	6162.4058	318.4059	14.4059	 1.82	 0.08	212.51	 1.29	 2.40	 1.00	10.37	 1.56	334.56	277.38	278.84	264.26	277.13	0	52.85
2011	11	15	9.954	6162.4146	318.4147	14.4147	 1.78	 0.08	210.67	 1.31	 4.34	 0.98	10.33	 1.52	334.56	277.52	275.74	265.04	277.22	0	53.01
2011	11	15	10.166	6162.4233	318.4236	14.4236	 1.87	 0.06	209.30	 0.94	 1.43	 0.99	10.33	 1.52	334.51	277.83	275.08	266.55	277.46	0	53.31
2011	11	15	10.377	6162.4326	318.4324	14.4324	 1.85	 0.06	210.70	 1.01	 1.93	 0.99	10.32	 1.51	334.48	278.25	274.94	267.83	277.90	0	53.57
2011	11	15	10.589	6162.4414	318.4412	14.4412	 1.92	 0.08	207.28	 1.19	 2.44	 0.99	10.32	 1.48	334.45	278.79	272.28	268.89	278.47	0	53.78
2011	11	15	10.807	6162.4502	318.4503	14.4503	 2.08	 0.10	205.37	 1.20	 0.96	 1.00	10.35	 1.46	334.47	279.45	273.05	270.13	279.74	0	54.03
2011	11	15	11.019	6162.4590	318.4591	14.4591	 2.02	 0.09	210.82	 1.20	 1.55	 1.00	10.33	 1.55	334.46	280.15	276.17	271.38	279.94	0	54.28
2011	11	15	11.232	6162.4678	318.4680	14.4680	 2.00	 0.10	209.38	 1.25	 3.68	 0.99	10.33	 1.55	334.47	280.90	275.15	272.61	280.75	0	54.52
2011	11	15	11.443	6162.4766	318.4768	14.4768	 2.04	 0.07	210.58	 0.90	 1.67	 0.99	10.33	 1.57	334.50	281.72	278.03	273.53	281.60	0	54.71
2011	11	15	11.655	6162.4858	318.4856	14.4856	 2.01	 0.11	206.57	 1.43	 3.98	 0.99	10.33	 1.47	334.54	282.58	275.65	274.28	282.53	0	54.86
2011	11	15	11.873	6162.4946	318.4947	14.4947	 1.95	 0.09	209.44	 1.20	 1.43	 1.00	10.35	 1.58	334.55	283.48	277.13	275.16	283.33	0	55.03
2011	11	15	12.085	6162.5034	318.5035	14.5035	 1.80	 0.07	204.17	 1.17	 4.91	 0.97	10.33	 1.42	334.59	284.41	274.51	275.97	284.33	0	55.19
2011	11	15	12.297	6162.5122	318.5124	14.5124	 1.90	 0.10	209.88	 1.54	 4.99	 0.99	10.35	 1.56	334.61	285.35	277.60	276.68	285.30	0	55.34
2011	11	15	12.509	6162.5210	318.5212	14.5212	 1.93	 0.10	208.58	 1.37	 1.82	 1.00	10.33	 1.60	334.66	286.31	279.08	277.51	286.25	0	55.50
2011	11	15	12.721	6162.5298	318.5300	14.5300	 1.92	 0.12	208.78	 1.72	 0.32	 1.00	10.33	 1.59	334.68	287.29	278.65	277.76	287.25	0	55.55
2011	11	15	12.939	6162.5391	318.5391	14.5391	 1.94	 0.13	209.44	 1.77	 1.50	 1.00	10.37	 1.67	334.72	288.30	280.03	278.34	288.13	0	55.67
2011	11	15	13.163	6162.5483	318.5484	14.5484	 1.84	 0.11	209.33	 1.73	 6.46	 0.99	10.37	 1.60	334.75	289.33	281.11	278.83	288.77	0	55.77
2011	11	15	13.375	6162.5571	318.5573	14.5573	 1.77	 0.11	206.86	 1.85	 2.01	 1.00	10.35	 1.53	334.77	290.25	279.47	279.01	289.99	0	55.80
2011	11	15	13.586	6162.5659	318.5661	14.5661	 1.58	 0.11	205.99	 2.37	 4.46	 1.00	10.32	 1.47	334.78	291.17	279.55	279.55	290.78	0	55.91
2011	11	15	13.798	6162.5747	318.5749	14.5749	 1.78	 0.16	206.78	 2.65	 7.66	 1.00	10.33	 1.56	334.81	292.10	282.18	280.26	291.62	0	56.05
2011	11	15	14.010	6162.5840	318.5837	14.5837	 1.71	 0.16	208.53	 3.03	 4.20	 1.00	10.35	 1.50	334.82	292.98	283.38	280.93	292.38	0	56.19
2011	11	15	14.228	6162.5928	318.5928	14.5928	 1.54	 0.14	209.35	 3.23	 1.89	 1.00	10.37	 1.51	334.82	293.87	281.90	281.49	293.15	0	56.30
2011	11	15	14.440	6162.6016	318.6017	14.6017	 1.57	 0.18	203.03	 3.94	17.37	 1.00	10.35	 1.37	334.86	294.74	280.33	282.21	293.91	0	56.44
2011	11	15	14.864	6162.6191	318.6193	14.6193	 1.38	 0.17	205.62	 4.87	50.10	 0.98	10.38	 1.37	334.90	296.30	283.29	282.67	295.20	0	56.53
2011	11	15	15.294	6162.6372	318.6372	14.6372	 1.95	 0.27	209.18	 3.74	25.16	 0.99	10.38	 1.71	334.92	297.67	292.61	283.09	296.26	0	56.62
2011	11	15	15.506	6162.6460	318.6461	14.6461	 1.66	 0.18	213.85	 3.68	 6.07	 1.00	10.33	 1.67	334.94	298.27	291.86	283.22	296.73	0	56.64
2011	11	15	15.718	6162.6548	318.6549	14.6549	 1.33	 0.18	204.82	 5.59	12.11	 1.00	10.35	 1.43	334.95	298.83	279.34	284.04	297.13	0	56.81
2011	11	15	16.359	6162.6816	318.6816	14.6816	 1.57	 0.19	208.44	 4.30	16.97	 1.00	10.37	 1.69	335.00	300.22	289.90	284.98	298.30	0	57.00
2011	11	15	16.783	6162.6992	318.6993	14.6993	 1.69	 0.21	223.16	 4.23	18.04	 1.00	10.35	 1.69	335.02	300.88	304.54	285.21	298.84	0	57.04
2011	11	15	17.637	6162.7349	318.7349	14.7349	 1.51	 0.23	219.12	 5.95	12.19	 1.00	10.33	 1.73	335.05	301.51	298.67	285.80	299.49	0	57.16
2011	11	15	18.061	6162.7524	318.7525	14.7525	 1.51	 0.19	212.91	 4.88	 6.86	 1.00	10.33	 1.63	335.06	301.55	294.26	286.22	299.56	0	57.24
2011	11	15	18.915	6162.7881	318.7881	14.7881	 1.88	 0.42	219.22	 6.59	30.90	 1.00	10.33	 1.86	335.04	300.95	302.32	284.97	299.28	0	56.99
2011	11	15	19.127	6162.7969	318.7969	14.7969	 1.53	 0.36	196.07	 8.11	49.63	 1.00	10.32	 1.30	335.07	300.69	292.81	285.11	299.15	0	57.02
2011	11	15	19.338	6162.8057	318.8058	14.8058	 1.37	 0.25	209.86	 7.74	34.14	 1.00	10.33	 1.57	335.06	300.37	294.55	284.80	298.95	0	56.96
2011	11	15	19.981	6162.8325	318.8325	14.8325	 1.44	 0.33	210.11	 9.15	57.74	 1.00	10.33	 1.48	335.04	299.11	299.20	283.10	298.02	0	56.62
2011	11	15	20.192	6162.8413	318.8413	14.8414	 1.50	 0.34	206.66	 8.45	48.57	 1.00	10.37	 1.55	334.96	298.61	294.00	282.85	297.62	0	56.57
2011	11	15	20.834	6162.8682	318.8681	14.8681	 2.37	 0.62	207.22	 5.17	36.22	 1.00	10.33	 1.65	334.96	296.94	294.50	282.83	296.31	0	56.57
2011	11	15	21.900	6162.9126	318.9125	14.9125	260.45	 1.00	219.75	 0.00	247.36	 0.00	10.33	 1.96	334.86	293.77	302.32	278.54	293.81	0	55.71
2011	11	15	22.754	6162.9482	318.9481	14.9481	 1.90	 0.69	218.95	10.73	95.38	 1.00	10.37	 1.61	334.88	290.80	298.47	272.78	291.12	0	54.56
2011	11	16	0.032	6163.0015	319.0013	15.0013	 1.93	 0.49	213.68	 7.14	45.04	 1.00	10.33	 1.58	334.79	285.98	289.40	266.59	286.13	0	53.32
2011	11	16	0.244	6163.0103	319.0102	15.0102	 1.87	 0.11	209.34	 1.66	 0.57	 1.00	10.33	 1.56	334.77	285.26	288.91	265.91	285.68	0	53.18
2011	11	16	0.456	6163.0190	319.0190	15.0190	 1.78	 0.14	212.95	 2.46	 3.79	 1.00	10.35	 1.65	334.76	284.60	287.96	265.25	284.69	0	53.05
2011	11	16	0.667	6163.0278	319.0278	15.0278	 1.63	 0.12	208.46	 2.46	 3.47	 1.00	10.33	 1.47	334.77	283.95	286.03	264.90	284.00	0	52.98
2011	11	16	1.097	6163.0459	319.0457	15.0457	 1.46	 0.08	210.49	 2.06	 7.42	 0.99	10.33	 1.54	334.77	282.84	283.72	267.11	282.76	0	53.42
2011	11	16	1.309	6163.0547	319.0545	15.0545	 1.52	 0.07	210.15	 1.64	 3.73	 0.99	10.35	 1.54	334.74	282.46	283.95	268.37	282.41	0	53.67
2011	11	16	1.521	6163.0635	319.0634	15.0634	 1.52	 0.07	209.12	 1.79	 5.89	 0.99	10.33	 1.49	334.74	282.18	283.72	269.03	282.53	0	53.81
2011	11	16	1.733	6163.0723	319.0722	15.0722	 1.53	 0.08	209.11	 1.83	 2.84	 1.00	10.33	 1.47	334.73	281.96	282.02	269.25	282.03	0	53.85
2011	11	16	1.951	6163.0811	319.0813	15.0813	 1.53	 0.06	209.05	 1.44	 0.38	 1.00	10.35	 1.50	334.73	281.73	282.00	269.03	282.17	0	53.81
2011	11	16	2.163	6163.0903	319.0901	15.0901	 1.60	 0.06	208.01	 1.39	 1.56	 1.00	10.35	 1.51	334.74	281.47	281.89	267.38	281.71	0	53.48
2011	11	16	2.374	6163.0991	319.0989	15.0989	 1.54	 0.07	208.09	 1.69	 1.53	 1.00	10.33	 1.45	334.76	281.23	280.88	267.75	281.42	0	53.55
2011	11	16	2.586	6163.1079	319.1078	15.1078	 1.69	 0.09	210.73	 1.76	 1.86	 1.00	10.35	 1.50	334.73	281.08	282.81	268.58	281.21	0	53.72
2011	11	16	2.798	6163.1167	319.1166	15.1166	 1.75	 0.07	211.48	 1.34	 2.03	 1.00	10.35	 1.55	334.71	280.95	282.42	268.75	281.09	0	53.75
2011	11	16	3.016	6163.1255	319.1257	15.1257	 1.58	 0.05	209.17	 1.16	 0.19	 1.00	10.37	 1.48	334.74	280.83	281.06	268.86	280.98	0	53.77
2011	11	16	3.228	6163.1343	319.1345	15.1345	 1.66	 0.07	209.84	 1.37	 2.74	 0.99	10.33	 1.49	334.73	280.70	282.18	268.79	280.92	0	53.76
2011	11	16	3.440	6163.1436	319.1433	15.1433	 1.71	 0.06	212.67	 1.19	 1.55	 1.00	10.33	 1.56	334.74	280.56	283.75	268.34	280.81	0	53.67
2011	11	16	3.652	6163.1523	319.1522	15.1522	 1.74	 0.07	211.50	 1.35	 1.80	 1.00	10.33	 1.52	334.72	280.43	282.45	267.96	280.71	0	53.59
2011	11	16	3.864	6163.1611	319.1610	15.1610	 1.77	 0.07	210.70	 1.28	 1.78	 1.00	10.33	 1.49	334.74	280.33	281.89	268.07	280.56	0	53.61
2011	11	16	4.082	6163.1699	319.1701	15.1701	 1.70	 0.08	209.92	 1.49	 2.78	 1.00	10.37	 1.46	334.74	280.24	280.56	268.51	280.42	0	53.70
2011	11	16	4.294	6163.1787	319.1789	15.1789	 1.83	 0.07	210.49	 1.13	 1.15	 1.00	10.33	 1.53	334.72	280.19	282.07	268.73	280.40	0	53.75
2011	11	16	4.506	6163.1875	319.1877	15.1877	 1.80	 0.07	212.15	 1.20	 0.48	 1.00	10.33	 1.59	334.71	280.16	281.96	268.86	280.35	0	53.77
2011	11	16	4.717	6163.1968	319.1966	15.1966	 1.77	 0.07	208.96	 1.22	 2.45	 0.99	10.33	 1.50	334.68	280.13	281.06	268.86	280.34	0	53.77
2011	11	16	4.929	6163.2056	319.2054	15.2054	 1.73	 0.09	212.42	 1.71	 0.49	 1.00	10.33	 1.50	334.69	280.09	282.93	268.57	280.29	0	53.71
2011	11	16	5.147	6163.2144	319.2145	15.2145	 1.84	 0.07	210.54	 1.06	 1.19	 1.00	10.35	 1.59	334.70	280.04	281.34	267.89	280.23	0	53.58
2011	11	16	5.359	6163.2231	319.2233	15.2233	 1.77	 0.07	210.97	 1.15	 0.42	 1.00	10.33	 1.57	334.70	279.99	281.34	268.16	280.17	0	53.63
2011	11	16	5.571	6163.2319	319.2321	15.2321	 1.83	 0.08	208.26	 1.20	 1.33	 1.00	10.37	 1.48	334.70	279.95	279.89	268.67	280.16	0	53.73
2011	11	16	5.783	6163.2412	319.2410	15.2410	 1.84	 0.10	210.69	 1.55	 1.10	 1.00	10.33	 1.51	334.71	279.91	281.31	268.08	280.10	0	53.62
2011	11	16	5.995	6163.2500	319.2498	15.2498	 1.87	 0.07	212.52	 1.15	 2.55	 0.99	10.33	 1.61	334.68	279.85	281.56	267.84	280.05	0	53.57
2011	11	16	6.213	6163.2588	319.2589	15.2589	 1.82	 0.08	211.23	 1.30	 1.62	 1.00	10.35	 1.52	334.67	279.80	280.56	267.91	279.92	0	53.58
2011	11	16	6.425	6163.2676	319.2677	15.2677	 1.86	 0.06	210.92	 0.93	 2.88	 0.97	10.35	 1.57	334.69	279.76	280.39	268.13	279.92	0	53.63
2011	11	16	6.636	6163.2764	319.2765	15.2765	 1.87	 0.07	211.14	 1.11	 0.09	 1.00	10.32	 1.54	334.69	279.73	280.91	268.26	279.87	0	53.65
2011	11	16	6.848	6163.2852	319.2853	15.2853	 1.80	 0.07	215.60	 1.24	 2.92	 0.99	10.33	 1.60	334.68	279.68	283.41	267.51	279.86	0	53.50
2011	11	16	7.060	6163.2939	319.2942	15.2942	 1.85	 0.06	214.03	 0.97	 0.64	 1.00	10.35	 1.57	334.69	279.59	282.59	267.44	279.73	0	53.49
2011	11	16	7.278	6163.3032	319.3033	15.3033	 1.87	 0.08	213.95	 1.24	 2.75	 0.99	10.37	 1.59	334.67	279.52	282.35	266.91	279.60	0	53.38
2011	11	16	7.490	6163.3120	319.3121	15.3121	 1.96	 0.07	214.15	 1.02	 3.65	 0.97	10.33	 1.60	334.70	279.40	282.55	265.55	279.53	0	53.11
2011	11	16	7.702	6163.3208	319.3209	15.3209	 1.83	 0.06	211.12	 0.90	 1.32	 0.99	10.37	 1.51	334.68	279.26	279.67	264.71	279.33	0	52.94
2011	11	16	7.914	6163.3296	319.3298	15.3298	 1.76	 0.08	212.68	 1.49	 4.52	 0.99	10.33	 1.51	334.69	279.14	280.33	265.91	279.17	0	53.18
2011	11	16	8.126	6163.3384	319.3386	15.3386	 2.04	 0.08	213.07	 0.98	 2.42	 0.99	10.33	 1.60	334.71	279.13	281.41	267.66	279.88	0	53.53
2011	11	16	8.344	6163.3477	319.3477	15.3477	 1.87	 0.08	208.90	 1.17	 1.83	 1.00	10.35	 1.44	334.67	279.12	278.33	267.76	279.11	0	53.55
2011	11	16	8.556	6163.3564	319.3565	15.3565	 1.95	 0.09	211.70	 1.22	 0.66	 1.00	10.35	 1.54	334.69	279.10	280.85	267.66	279.11	0	53.53
2011	11	16	8.768	6163.3652	319.3653	15.3653	 1.93	 0.07	212.31	 0.97	 1.48	 1.00	10.33	 1.53	334.67	279.10	281.22	267.64	279.16	0	53.53
2011	11	16	8.979	6163.3740	319.3741	15.3741	 1.88	 0.08	210.60	 1.21	 4.65	 0.98	10.35	 1.53	334.69	279.07	278.85	267.37	279.12	0	53.47
2011	11	16	9.191	6163.3828	319.3830	15.3830	 2.05	 0.11	211.33	 1.42	 1.90	 1.00	10.33	 1.56	334.67	279.04	281.08	267.13	279.08	0	53.43
2011	11	16	9.409	6163.3921	319.3921	15.3920	 2.02	 0.11	211.60	 1.40	 1.75	 1.00	10.37	 1.55	334.66	279.02	280.94	267.20	279.01	0	53.44
2011	11	16	9.621	6163.4009	319.4009	15.4009	 2.05	 0.09	210.79	 1.10	 1.11	 1.00	10.32	 1.54	334.69	279.03	279.09	267.41	279.04	0	53.48
2011	11	16	9.833	6163.4097	319.4097	15.4097	 2.01	 0.08	209.59	 1.03	 3.47	 0.98	10.33	 1.48	334.67	279.17	276.63	267.80	279.07	0	53.56
2011	11	16	10.045	6163.4185	319.4185	15.4185	 2.06	 0.09	207.94	 1.09	 0.88	 1.00	10.33	 1.49	334.64	279.42	276.64	268.37	279.31	0	53.67
2011	11	16	10.257	6163.4272	319.4274	15.4274	 2.13	 0.11	212.63	 1.29	 0.90	 1.00	10.33	 1.62	334.61	279.76	278.88	268.67	280.15	0	53.73
2011	11	16	10.475	6163.4365	319.4365	15.4365	 2.08	 0.10	211.97	 1.16	 0.72	 1.00	10.40	 1.63	334.60	280.17	278.98	269.24	280.07	0	53.85
2011	11	16	10.687	6163.4453	319.4453	15.4453	 2.02	 0.08	208.20	 1.08	 0.41	 1.00	10.33	 1.49	334.57	280.64	276.64	270.13	280.59	0	54.03
2011	11	16	10.899	6163.4541	319.4541	15.4541	 2.00	 0.10	209.67	 1.28	 3.29	 0.99	10.33	 1.54	334.59	281.20	277.36	271.57	281.18	0	54.31
2011	11	16	11.111	6163.4629	319.4630	15.4630	 1.91	 0.10	205.90	 1.37	 2.87	 1.00	10.35	 1.43	334.59	281.83	274.80	271.98	281.89	0	54.40
2011	11	16	11.323	6163.4717	319.4718	15.4718	 2.05	 0.14	206.25	 1.66	 2.65	 1.00	10.33	 1.49	334.60	282.52	275.36	272.88	282.58	0	54.58
2011	11	16	11.541	6163.4810	319.4809	15.4809	 2.04	 0.12	208.79	 1.52	 3.95	 0.99	10.37	 1.53	334.61	283.30	277.11	273.80	283.20	0	54.76
2011	11	16	11.753	6163.4897	319.4897	15.4897	 2.04	 0.09	209.26	 1.16	 2.00	 1.00	10.33	 1.54	334.61	284.09	277.71	274.57	284.10	0	54.91
2011	11	16	11.965	6163.4985	319.4985	15.4985	 2.12	 0.12	210.81	 1.39	 1.02	 1.00	10.35	 1.59	334.64	284.93	279.39	275.65	284.93	0	55.13
2011	11	16	12.177	6163.5073	319.5074	15.5074	 2.05	 0.10	210.04	 1.22	 5.91	 0.97	10.33	 1.57	334.65	285.80	278.30	276.74	285.80	0	55.35
2011	11	16	12.606	6163.5254	319.5253	15.5253	 2.08	 0.10	208.42	 1.20	 1.12	 1.00	10.37	 1.56	334.69	287.75	277.89	278.49	287.69	0	55.70
2011	11	16	12.831	6163.5347	319.5346	15.5346	 1.96	 0.10	209.41	 1.35	 3.65	 0.99	10.37	 1.53	334.71	288.76	277.85	279.27	288.72	0	55.85
2011	11	16	13.043	6163.5435	319.5435	15.5434	 2.03	 0.14	210.27	 1.77	 1.92	 1.00	10.33	 1.56	334.73	289.70	280.38	279.75	289.69	0	55.95
2011	11	16	13.254	6163.5522	319.5523	15.5523	 2.02	 0.13	210.01	 1.64	 1.45	 1.00	10.33	 1.61	334.75	290.67	281.44	280.31	290.57	0	56.06
2011	11	16	13.466	6163.5610	319.5611	15.5611	 1.91	 0.11	209.62	 1.57	 1.52	 1.00	10.33	 1.53	334.77	291.63	281.36	281.17	291.49	0	56.23
2011	11	16	13.678	6163.5698	319.5699	15.5699	 1.89	 0.12	210.93	 1.82	 2.68	 1.00	10.33	 1.54	334.79	292.56	283.64	281.77	292.34	0	56.35
2011	11	16	13.896	6163.5791	319.5790	15.5790	 1.97	 0.19	205.19	 2.50	 3.07	 1.00	10.37	 1.50	334.82	293.54	279.26	282.16	293.25	0	56.43
2011	11	16	14.108	6163.5879	319.5879	15.5878	 2.15	 0.13	214.41	 1.49	 2.49	 1.00	10.33	 1.70	334.86	294.44	286.73	283.06	294.11	0	56.61
2011	11	16	14.743	6163.6143	319.6143	15.6143	 1.68	 0.12	203.06	 2.32	 8.75	 0.99	10.33	 1.37	334.93	296.91	280.10	284.18	296.22	0	56.84
2011	11	16	14.961	6163.6235	319.6234	15.6234	 1.85	 0.20	210.38	 3.21	10.03	 1.00	10.37	 1.55	334.98	297.66	286.36	284.33	296.82	0	56.87
2011	11	16	15.386	6163.6411	319.6411	15.6411	 2.00	 0.28	215.04	 3.82	 1.54	 1.00	10.33	 1.77	334.98	299.02	292.09	285.65	298.02	0	57.13
2011	11	16	15.597	6163.6499	319.6499	15.6499	 1.79	 0.24	208.54	 4.06	23.90	 1.00	10.35	 1.54	335.00	299.64	288.92	286.65	298.54	0	57.33
2011	11	16	15.809	6163.6587	319.6587	15.6587	 2.00	 0.21	212.33	 2.71	17.35	 0.99	10.35	 1.47	335.02	300.24	297.01	286.63	300.30	0	57.33
2011	11	16	16.028	6163.6680	319.6678	15.6678	 1.90	 0.33	210.13	 4.89	49.96	 0.99	10.37	 1.60	335.04	300.76	294.37	286.60	299.55	0	57.32
2011	11	16	16.239	6163.6768	319.6766	15.6766	 2.07	 0.49	202.97	 5.73	20.57	 1.00	10.33	 1.51	335.05	301.19	289.04	286.60	299.91	0	57.32
2011	11	16	16.663	6163.6943	319.6943	15.6943	 1.30	 0.34	199.06	11.02	93.60	 1.00	10.35	 1.22	335.07	301.94	287.04	287.65	300.51	0	57.53
2011	11	16	17.305	6163.7212	319.7210	15.7210	 1.88	 0.63	190.93	 8.75	64.37	 1.00	10.33	 1.25	335.08	302.55	288.74	287.34	301.06	0	57.47
2011	11	16	19.225	6163.8013	319.8010	15.8010	 1.95	 0.51	201.86	 6.81	30.16	 1.00	10.35	 1.48	335.06	301.39	295.59	285.66	300.33	0	57.13
2011	11	16	19.437	6163.8101	319.8099	15.8099	 2.14	 0.69	192.16	 6.97	94.06	 0.99	10.33	 1.33	335.06	301.01	294.98	285.05	300.08	0	57.01
2011	11	16	19.649	6163.8188	319.8187	15.8187	 2.89	 1.25	211.04	 5.94	91.95	 0.99	10.35	 1.92	335.06	300.57	299.22	284.65	299.74	0	56.93
2011	11	16	20.503	6163.8545	319.8543	15.8543	 3.07	 1.51	209.02	 5.85	11.93	 1.00	10.33	 1.82	335.01	298.51	298.72	283.54	298.10	0	56.71
2011	11	16	22.422	6163.9341	319.9343	15.9343	20.59	212568674.70	210.05	19.33	358.18	 1.00	10.35	 1.62	334.93	292.25	301.68	274.78	292.53	0	54.96
2011	11	16	23.270	6163.9697	319.9696	15.9696	 2.39	 0.82	207.37	 6.69	10.72	 1.00	10.33	 1.28	334.87	288.69	294.96	268.48	288.79	0	53.70
2011	11	16	23.488	6163.9785	319.9787	15.9787	 1.77	 0.46	214.38	 8.29	163.19	 0.99	10.40	 1.36	334.85	287.83	289.03	267.93	288.70	0	53.59
2011	11	16	23.912	6163.9961	319.9963	15.9963	 2.45	 0.50	217.83	 3.98	11.37	 1.00	10.33	 1.79	334.80	286.30	292.23	267.05	287.15	0	53.41
2011	11	17	0.336	6164.0142	320.0140	16.0140	 1.96	 0.21	195.01	 2.70	 5.37	 1.00	10.35	 1.20	334.77	284.91	278.16	265.86	284.98	0	53.17
2011	11	17	0.554	6164.0229	320.0231	16.0231	 2.14	 0.22	204.50	 2.34	 4.36	 1.00	10.37	 1.37	334.78	284.22	284.34	266.41	284.27	0	53.28
2011	11	17	0.766	6164.0317	320.0319	16.0319	 2.10	 0.16	212.85	 1.88	10.74	 0.98	10.33	 1.56	334.71	283.63	287.13	267.27	283.64	0	53.45
2011	11	17	0.978	6164.0405	320.0407	16.0407	 2.07	 0.12	211.24	 1.42	 1.43	 1.00	10.35	 1.50	334.67	283.13	285.15	267.77	283.12	0	53.55
2011	11	17	1.189	6164.0493	320.0496	16.0496	 2.00	 0.14	206.29	 1.77	 5.09	 1.00	10.35	 1.41	334.72	282.71	281.41	268.31	282.74	0	53.66
2011	11	17	1.401	6164.0586	320.0584	16.0584	 2.00	 0.10	209.58	 1.33	 3.71	 0.99	10.32	 1.40	334.72	282.38	283.36	268.82	282.45	0	53.76
2011	11	17	1.619	6164.0674	320.0675	16.0675	 2.00	 0.12	214.78	 1.54	 4.20	 0.99	10.38	 1.54	334.72	282.11	285.11	268.84	282.20	0	53.77
2011	11	17	1.831	6164.0762	320.0763	16.0763	 2.18	 0.13	208.26	 1.40	 2.77	 1.00	10.33	 1.47	334.73	281.84	280.95	268.39	282.05	0	53.68
2011	11	17	2.254	6164.0937	320.0939	16.0939	 2.24	 0.15	214.56	 1.47	 3.90	 1.00	10.33	 1.55	334.74	281.34	285.25	267.36	281.94	0	53.47
2011	11	17	2.466	6164.1025	320.1028	16.1028	 2.09	 0.17	208.87	 1.96	 2.57	 1.00	10.37	 1.43	334.73	281.09	280.90	266.89	281.35	0	53.38
2011	11	17	2.685	6164.1118	320.1119	16.1119	 2.06	 0.12	213.61	 1.52	 0.73	 1.00	10.35	 1.62	334.72	280.83	282.50	265.79	281.02	0	53.16
2011	11	17	2.897	6164.1206	320.1207	16.1207	 2.21	 0.14	212.58	 1.49	 2.68	 1.00	10.33	 1.54	334.71	280.59	282.52	265.37	280.79	0	53.07
2011	11	17	3.108	6164.1294	320.1295	16.1295	 1.99	 0.11	212.88	 1.52	 5.18	 0.99	10.35	 1.47	334.71	280.39	281.87	265.32	280.54	0	53.06
2011	11	17	3.321	6164.1382	320.1384	16.1384	 2.19	 0.10	217.02	 1.08	 3.29	 0.99	10.33	 1.69	334.71	280.23	284.25	265.41	280.31	0	53.08
2011	11	17	3.533	6164.1470	320.1472	16.1472	 2.07	 0.14	211.46	 1.64	 4.76	 0.99	10.35	 1.51	334.70	280.07	281.36	265.36	280.15	0	53.07
