# Unit 0, Chajnantor, Filter  0,  Slot 0, 350 um (563) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
2005	4	22	20.233	3764.8430	111.8431	21.8431	 3.40	 2.28	219.50	 6.61	34.89	 1.00	10.33	 1.77	336.08	301.77	310.72	276.37	304.49	0	55.27
2005	4	22	21.085	3764.8787	111.8786	21.8786	21.26	126474543.16	197.96	 5.51	14.94	 1.00	10.30	 1.63	336.01	300.26	302.84	274.60	303.31	0	54.92
2005	4	22	23.040	3764.9600	111.9600	21.9600	 2.21	 0.32	212.80	 3.25	11.45	 1.00	10.37	 1.65	335.79	293.25	300.64	267.41	295.26	0	53.48
2005	4	22	23.464	3764.9778	111.9777	21.9777	28.69	172273986199.24	206.05	 4.66	73.10	 0.99	10.32	 1.55	335.79	291.81	297.80	266.80	293.55	0	53.36
2005	4	22	23.888	3764.9954	111.9953	21.9953	 3.47	 2.20	213.00	 5.72	168.01	 0.97	10.33	 1.83	335.73	290.56	299.67	266.18	292.18	0	53.24
2005	4	23	0.311	3765.0129	112.0130	22.0130	 4.26	 2.80	201.43	 3.08	 9.98	 1.00	10.33	 1.48	335.77	289.56	295.22	265.61	290.96	0	53.12
2005	4	23	0.523	3765.0217	112.0218	22.0218	 2.84	 0.48	201.63	 2.32	 7.77	 1.00	10.33	 1.39	335.77	289.11	291.08	265.29	290.55	0	53.06
2005	4	23	0.735	3765.0305	112.0306	22.0306	36.44	 1.00	202.15	 0.00	84.86	 0.00	10.33	 1.64	335.75	288.72	294.20	264.93	290.03	0	52.99
2005	4	23	0.947	3765.0396	112.0394	22.0394	 3.29	 0.39	202.42	 1.15	 1.50	 1.00	10.35	 1.52	335.73	288.32	290.10	264.57	289.59	0	52.91
2005	4	23	1.158	3765.0483	112.0483	22.0483	 3.07	 0.34	205.36	 1.30	 5.17	 0.99	10.33	 1.51	335.71	287.95	292.63	264.29	289.16	0	52.86
2005	4	23	1.370	3765.0571	112.0571	22.0571	 3.78	 0.57	205.14	 1.04	 0.98	 1.00	10.35	 1.54	335.68	287.62	291.45	264.04	288.77	0	52.81
2005	4	23	1.582	3765.0659	112.0659	22.0659	 3.80	 1.09	203.50	 1.92	 3.41	 1.00	10.33	 1.56	335.69	287.28	290.09	263.60	288.41	0	52.72
2005	4	23	1.794	3765.0747	112.0747	22.0747	 3.21	 0.31	206.71	 1.04	 0.82	 1.00	10.33	 1.56	335.67	286.99	291.03	263.54	288.14	0	52.71
2005	4	23	2.053	3765.0854	112.0855	22.0855	 3.24	 0.44	204.40	 1.39	 2.01	 1.00	10.37	 1.52	335.62	286.53	289.61	263.41	287.64	0	52.68
2005	4	23	2.264	3765.0942	112.0944	22.0944	 3.61	 0.32	203.89	 0.69	 1.07	 0.99	10.33	 1.51	335.64	286.23	289.81	263.10	287.41	0	52.62
2005	4	23	2.476	3765.1033	112.1032	22.1032	 3.52	 0.47	206.76	 1.12	 2.78	 0.99	10.35	 1.55	335.62	286.04	290.08	262.81	287.10	0	52.56
2005	4	23	2.688	3765.1121	112.1120	22.1120	 3.68	 0.57	205.97	 1.16	 4.12	 0.99	10.33	 1.54	335.59	285.79	288.35	262.69	286.83	0	52.54
2005	4	23	2.900	3765.1208	112.1208	22.1208	 3.49	 0.71	206.70	 1.76	 8.09	 0.99	10.33	 1.54	335.56	285.56	288.80	262.63	286.56	0	52.53
2005	4	23	3.112	3765.1296	112.1297	22.1297	 3.84	 0.42	206.04	 0.73	 2.41	 0.97	10.35	 1.53	335.55	285.32	287.96	262.38	286.32	0	52.48
2005	4	23	3.324	3765.1384	112.1385	22.1385	 3.10	 0.26	207.35	 0.96	 0.98	 1.00	10.32	 1.57	335.56	285.05	288.62	262.15	286.02	0	52.43
2005	4	23	3.535	3765.1472	112.1473	22.1473	 3.21	 0.31	205.53	 1.02	 2.58	 0.99	10.35	 1.49	335.61	284.82	287.68	262.29	285.76	0	52.46
2005	4	23	3.747	3765.1562	112.1561	22.1561	 3.10	 0.32	205.82	 1.17	 2.37	 1.00	10.35	 1.51	335.61	284.67	287.65	262.66	286.23	0	52.53
2005	4	23	3.959	3765.1650	112.1650	22.1650	 3.16	 0.30	207.04	 1.05	 1.82	 1.00	10.35	 1.58	335.59	284.53	287.47	262.86	285.42	0	52.57
2005	4	23	4.171	3765.1738	112.1738	22.1738	 3.13	 0.36	209.35	 1.32	 1.45	 1.00	10.33	 1.61	335.59	284.40	288.30	263.33	285.32	0	52.67
2005	4	23	4.383	3765.1826	112.1826	22.1826	 3.12	 0.39	202.14	 1.42	 4.08	 1.00	10.35	 1.46	335.57	284.31	284.36	263.32	285.17	0	52.66
2005	4	23	4.595	3765.1914	112.1914	22.1914	 3.33	 0.44	206.78	 1.30	 2.02	 1.00	10.35	 1.58	335.54	284.23	285.59	263.24	285.05	0	52.65
2005	4	23	4.806	3765.2002	112.2003	22.2003	 3.64	 0.59	209.32	 1.27	 3.64	 0.99	10.32	 1.65	335.53	284.14	288.40	263.32	284.94	0	52.66
2005	4	23	5.018	3765.2090	112.2091	22.2091	 3.44	 0.49	205.33	 1.27	 0.38	 1.00	10.33	 1.55	335.52	284.05	285.79	263.45	284.86	0	52.69
2005	4	23	5.230	3765.2180	112.2179	22.2179	 3.85	 0.66	203.71	 1.11	 1.86	 1.00	10.35	 1.58	335.56	283.97	284.92	263.55	285.42	0	52.71
2005	4	23	5.442	3765.2268	112.2267	22.2267	 3.18	 0.35	208.00	 1.21	 4.88	 0.99	10.33	 1.60	335.55	283.90	287.54	263.54	284.74	0	52.71
2005	4	23	5.700	3765.2375	112.2375	22.2375	 2.84	 0.20	206.10	 1.00	 2.79	 0.99	10.37	 1.53	335.54	283.75	285.99	263.39	284.59	0	52.68
2005	4	23	5.912	3765.2463	112.2463	22.2463	 3.53	 0.58	204.22	 1.36	 7.43	 0.98	10.33	 1.52	335.57	283.65	285.46	262.97	284.60	0	52.59
2005	4	23	6.336	3765.2639	112.2640	22.2640	 3.13	 0.34	204.83	 1.20	 1.33	 1.00	10.33	 1.56	335.50	283.44	285.63	 0.00	284.33	0	54.00
2005	4	23	6.548	3765.2727	112.2728	22.2728	 2.92	 0.16	209.16	 0.75	 2.08	 0.98	10.35	 1.58	335.51	283.33	286.39	261.99	284.20	0	52.40
2005	4	23	6.759	3765.2817	112.2816	22.2816	 3.09	 0.39	205.17	 1.45	 0.71	 1.00	10.33	 1.51	335.52	283.25	285.08	262.16	284.07	0	52.43
2005	4	23	6.972	3765.2905	112.2905	22.2905	 3.66	 0.52	209.14	 1.10	 0.81	 1.00	10.33	 1.63	335.47	283.18	287.31	262.36	283.95	0	52.47
2005	4	23	7.395	3765.3081	112.3081	22.3081	 3.31	 0.40	203.40	 1.17	 6.98	 0.97	10.33	 1.47	335.50	283.09	284.23	262.72	283.88	0	52.54
2005	4	23	7.607	3765.3169	112.3169	22.3169	 3.33	 0.46	203.36	 1.31	 0.97	 1.00	10.33	 1.48	335.47	283.03	283.79	262.54	284.42	0	52.51
2005	4	23	7.819	3765.3257	112.3258	22.3258	 3.22	 0.46	207.60	 1.52	 2.67	 1.00	10.33	 1.58	335.49	283.00	285.56	262.76	283.75	0	52.55
2005	4	23	8.242	3765.3435	112.3434	22.3434	 3.88	 0.83	205.07	 1.37	 3.26	 1.00	10.33	 1.52	335.48	282.95	284.99	262.89	283.69	0	52.58
2005	4	23	8.454	3765.3523	112.3522	22.3522	 3.16	 0.31	203.83	 1.05	 2.98	 0.99	10.33	 1.53	335.54	282.91	283.97	262.63	283.67	0	52.53
2005	4	23	8.666	3765.3611	112.3611	22.3611	 3.08	 0.26	205.88	 0.99	 1.35	 1.00	10.35	 1.55	335.49	282.87	285.76	262.25	283.65	0	52.45
2005	4	23	8.878	3765.3699	112.3699	22.3699	 3.54	 0.56	206.16	 1.32	 0.77	 1.00	10.33	 1.53	335.50	282.85	285.84	262.14	283.59	0	52.43
2005	4	23	9.089	3765.3787	112.3787	22.3787	 3.23	 0.39	207.02	 1.27	 2.63	 1.00	10.33	 1.59	335.47	282.84	285.07	262.15	283.57	0	52.43
2005	4	23	9.348	3765.3894	112.3895	22.3895	 2.83	 0.20	201.12	 0.97	 1.32	 1.00	10.40	 1.40	335.49	282.80	283.63	262.09	283.51	0	52.42
2005	4	23	9.560	3765.3984	112.3983	22.3983	 3.13	 0.25	206.33	 0.89	 0.83	 1.00	10.32	 1.55	335.50	282.78	285.67	261.97	283.60	0	52.39
2005	4	23	9.772	3765.4072	112.4072	22.4072	 2.93	 0.20	202.94	 0.88	 2.67	 0.98	10.33	 1.50	335.50	282.79	284.45	261.88	283.57	0	52.38
2005	4	23	9.984	3765.4160	112.4160	22.4160	 3.25	 0.32	208.86	 1.01	 2.48	 0.99	10.35	 1.64	335.48	282.79	286.68	262.00	283.53	0	52.40
2005	4	23	10.196	3765.4248	112.4248	22.4248	 3.04	 0.23	206.26	 0.91	 2.71	 0.99	10.33	 1.54	335.47	282.77	284.65	261.95	283.49	0	52.39
2005	4	23	10.407	3765.4336	112.4336	22.4336	 2.83	 0.22	208.06	 1.11	 0.79	 1.00	10.33	 1.54	335.47	282.74	286.20	261.82	283.43	0	52.36
2005	4	23	10.619	3765.4424	112.4425	22.4425	 2.90	 0.24	206.75	 1.12	 3.50	 0.99	10.35	 1.58	335.45	282.71	285.08	261.78	283.40	0	52.36
2005	4	23	10.831	3765.4514	112.4513	22.4513	 3.06	 0.29	205.95	 1.14	 1.24	 1.00	10.33	 1.59	335.46	282.70	284.64	261.86	283.37	0	52.37
2005	4	23	11.043	3765.4602	112.4601	22.4601	 3.06	 0.23	204.33	 0.90	 1.81	 0.99	10.32	 1.51	335.44	282.71	283.67	262.44	283.94	0	52.49
2005	4	23	11.254	3765.4690	112.4689	22.4689	 3.19	 0.28	203.63	 0.93	 2.14	 0.99	10.33	 1.48	335.46	282.77	283.56	263.63	283.36	0	52.73
2005	4	23	11.466	3765.4778	112.4778	22.4778	 3.13	 0.28	206.37	 1.01	 7.18	 0.93	10.35	 1.59	335.41	282.91	284.44	265.34	283.47	0	53.07
2005	4	23	11.679	3765.4866	112.4866	22.4866	 2.99	 0.21	205.33	 0.86	 1.30	 1.00	10.35	 1.53	335.42	283.13	284.16	265.89	284.27	0	53.18
