# Unit 0, Chajnantor Apex, Filter  0,  Slot 0, 350 um (563) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
2016	6	7	21.068	7828.8778	158.8778	6.8778	 1.53	 1.13	194.69	25.38	700.35	 1.00	12.48	 1.19	334.96	288.08	275.28	269.17	286.05	0	53.83
2016	6	8	1.551	7829.0646	159.0646	7.0646	 4.16	 6.81	218.98	 8.95	73.04	 1.00	12.48	 1.60	334.85	276.38	287.78	261.00	276.26	0	52.20
2016	6	8	1.981	7829.0825	159.0825	7.0825	 2.87	 1.66	220.82	 8.46	104.62	 1.00	12.48	 1.42	334.86	276.06	291.53	261.10	275.96	0	52.22
2016	6	8	2.194	7829.0914	159.0914	7.0914	 1.50	 0.62	198.42	14.86	117.98	 1.00	12.50	 1.32	334.86	275.94	264.43	261.15	275.80	0	52.23
2016	6	8	2.406	7829.1003	159.1003	7.1003	 2.31	 0.66	220.90	 6.31	51.12	 1.00	12.48	 1.77	334.85	275.84	284.60	261.21	275.69	0	52.24
2016	6	8	2.619	7829.1091	159.1091	7.1091	 2.51	 1.46	218.44	11.02	 2.67	 1.00	12.48	 1.53	334.84	275.75	292.53	261.39	275.61	0	52.28
2016	6	8	3.474	7829.1447	159.1447	7.1447	 2.43	 1.53	210.12	12.18	280.98	 1.00	12.47	 1.65	334.83	275.52	278.91	261.47	275.40	0	52.29
2016	6	8	4.972	7829.2072	159.2072	7.2072	 2.03	 0.78	197.65	 9.31	42.86	 1.00	12.52	 1.43	334.82	274.99	270.65	260.55	274.87	0	52.11
2016	6	8	6.040	7829.2517	159.2517	7.2517	 3.33	 2.56	213.15	 7.75	24.06	 1.00	12.52	 1.40	334.80	274.66	278.81	260.25	274.49	0	52.05
2016	6	8	6.253	7829.2605	159.2605	7.2605	 2.87	 1.97	192.50	 8.75	50.58	 1.00	12.47	 1.24	334.80	274.61	274.87	260.19	274.46	0	52.04
2016	6	8	8.388	7829.3495	159.3495	7.3495	 2.32	 0.83	216.43	 7.72	20.54	 1.00	12.48	 1.45	334.78	274.15	282.32	259.89	273.95	0	51.98
2016	6	8	9.242	7829.3851	159.3851	7.3851	 2.50	 0.97	212.04	 7.19	30.87	 1.00	12.50	 1.39	334.76	273.98	279.09	259.38	273.73	0	51.88
2016	6	8	9.668	7829.4028	159.4028	7.4028	 2.37	 0.98	211.51	 8.36	16.90	 1.00	12.48	 1.32	334.78	273.90	279.69	259.30	273.62	0	51.86
2016	6	8	9.880	7829.4117	159.4117	7.4117	 2.06	 0.57	212.76	 6.97	63.56	 1.00	12.48	 1.56	334.78	273.85	278.75	259.39	273.60	0	51.88
2016	6	8	10.310	7829.4296	159.4296	7.4296	 3.04	 1.29	202.20	 5.03	63.02	 0.99	12.52	 1.35	334.76	273.77	275.62	259.17	273.46	0	51.83
2016	6	8	10.523	7829.4385	159.4385	7.4385	 2.25	 0.63	218.20	 6.32	18.32	 1.00	12.50	 1.52	334.78	273.73	281.37	259.11	273.46	0	51.82
2016	6	8	10.948	7829.4562	159.4562	7.4562	 1.98	 0.37	210.82	 4.95	18.23	 1.00	12.50	 1.43	334.75	273.61	278.66	258.93	273.33	0	51.79
2016	6	8	11.161	7829.4650	159.4650	7.4650	 2.26	 0.54	210.02	 5.11	16.34	 1.00	12.47	 1.39	334.77	273.56	278.81	258.79	273.27	0	51.76
2016	6	8	11.590	7829.4829	159.4829	7.4829	 2.07	 0.24	200.38	 2.77	 9.48	 1.00	12.48	 1.18	334.78	273.48	272.86	258.83	273.16	0	51.77
2016	6	8	11.803	7829.4918	159.4918	7.4918	 2.18	 0.26	201.30	 2.62	17.48	 0.99	12.48	 1.22	334.75	273.39	271.60	258.65	273.09	0	51.73
2016	6	8	12.015	7829.5006	159.5006	7.5006	 2.01	 0.21	204.03	 2.61	 7.16	 1.00	12.47	 1.32	334.75	273.35	271.73	258.82	273.04	0	51.76
2016	6	8	12.228	7829.5095	159.5095	7.5095	 1.93	 0.23	206.61	 3.16	12.80	 1.00	12.48	 1.33	334.72	273.62	273.62	259.61	273.02	0	51.92
2016	6	8	12.445	7829.5185	159.5185	7.5185	 1.72	 0.23	201.28	 4.06	16.86	 1.00	12.48	 1.21	334.70	274.42	268.78	261.22	273.48	0	52.24
2016	6	8	12.870	7829.5363	159.5362	7.5362	 1.97	 0.45	202.48	 5.87	50.52	 1.00	12.47	 1.19	334.71	276.28	273.19	263.22	274.67	0	52.64
2016	6	8	13.082	7829.5451	159.5451	7.5451	 1.30	 0.17	210.12	 5.76	40.48	 0.99	12.48	 1.20	334.71	277.24	268.46	264.34	275.64	0	52.87
2016	6	8	13.296	7829.5540	159.5540	7.5540	 1.70	 0.29	208.83	 5.41	15.73	 1.00	12.53	 1.39	334.75	278.21	275.63	264.93	276.43	0	52.99
2016	6	8	13.726	7829.5719	159.5719	7.5719	 1.75	 0.30	202.65	 5.16	31.01	 1.00	12.48	 1.44	334.78	280.15	272.28	265.87	278.01	0	53.17
2016	6	8	13.938	7829.5808	159.5808	7.5808	 1.78	 0.35	199.60	 5.77	23.48	 1.00	12.48	 1.36	334.80	281.11	271.05	266.34	278.80	0	53.27
2016	6	8	14.793	7829.6164	159.6164	7.6164	 1.79	 0.33	209.04	 5.66	28.87	 1.00	12.47	 1.47	334.87	284.78	283.09	267.99	281.99	0	53.60
2016	6	8	15.006	7829.6252	159.6252	7.6252	 1.94	 0.29	216.56	 4.17	 7.96	 1.00	12.47	 1.65	334.89	285.59	288.94	268.43	282.68	0	53.69
2016	6	8	15.218	7829.6341	159.6341	7.6341	 1.90	 0.35	209.75	 5.12	34.11	 1.00	12.48	 1.51	334.90	286.39	282.38	268.86	283.28	0	53.77
2016	6	8	15.431	7829.6429	159.6429	7.6429	 1.97	 0.85	175.33	 9.70	101.67	 1.00	12.48	 1.21	334.91	287.17	265.98	269.48	284.04	0	53.90
2016	6	8	16.073	7829.6697	159.6697	7.6697	 1.82	 0.31	212.29	 5.11	86.98	 0.97	12.47	 1.57	334.97	289.25	287.97	271.71	285.92	0	54.34
2016	6	8	16.498	7829.6874	159.6874	7.6874	 2.19	 0.44	209.60	 4.58	24.43	 1.00	12.48	 1.63	334.99	290.39	287.03	273.65	287.68	0	54.73
2016	6	8	17.141	7829.7142	159.7142	7.7142	 1.98	 1.16	188.58	14.09	73.73	 1.00	12.47	 1.20	335.08	291.76	277.13	275.06	288.34	0	55.01
2016	6	8	18.214	7829.7589	159.7589	7.7589	 3.12	 1.89	214.40	 7.20	30.25	 1.00	12.48	 1.94	335.18	293.00	292.55	275.80	289.80	0	55.16
2016	6	8	18.851	7829.7855	159.7855	7.7855	 2.54	 1.10	207.18	 7.54	113.21	 0.99	12.48	 1.47	335.16	293.16	294.00	275.74	290.13	0	55.15
2016	6	8	19.281	7829.8034	159.8034	7.8034	 2.09	 0.43	227.71	 5.52	60.79	 0.99	12.48	 1.93	335.18	292.93	302.03	275.14	290.13	0	55.03
2016	6	8	21.204	7829.8835	159.8835	7.8835	 1.81	 0.51	189.33	 7.62	278.49	 0.94	12.52	 1.31	335.06	287.79	281.11	266.50	286.69	0	53.30
2016	6	8	21.841	7829.9101	159.9101	7.9101	 2.36	 1.65	215.62	14.43	71.31	 1.00	12.48	 1.31	335.04	285.08	295.90	264.53	284.49	0	52.91
2016	6	8	22.271	7829.9280	159.9280	7.9280	 2.37	 2.14	198.60	17.11	296.88	 1.00	12.50	 1.36	335.04	283.47	289.98	263.26	283.04	0	52.65
2016	6	8	23.339	7829.9725	159.9725	7.9725	 2.20	 1.72	198.02	16.81	319.55	 1.00	12.52	 1.62	334.99	280.35	283.01	261.58	280.18	0	52.32
2016	6	9	0.189	7830.0079	160.0079	8.0079	 1.94	 0.77	223.77	11.65	355.22	 0.99	12.48	 1.75	334.98	278.56	296.44	261.23	278.56	0	52.25
2016	6	9	1.044	7830.0435	160.0435	8.0435	 1.37	 0.42	217.07	13.12	178.72	 1.00	12.47	 1.36	334.96	277.48	279.82	261.93	277.30	0	52.39
2016	6	9	1.687	7830.0703	160.0703	8.0703	 2.88	 2.26	210.86	10.89	90.34	 1.00	12.48	 1.76	334.96	276.94	289.23	261.44	276.74	0	52.29
2016	6	9	2.112	7830.0880	160.0880	8.0880	 1.95	 0.40	213.26	 5.68	24.03	 1.00	12.48	 1.66	334.91	276.52	283.78	260.77	276.39	0	52.15
2016	6	9	2.325	7830.0969	160.0969	8.0969	 1.43	 0.32	206.09	 8.82	28.07	 1.00	12.48	 1.33	334.91	276.32	277.68	260.64	276.17	0	52.13
2016	6	9	2.755	7830.1148	160.1148	8.1148	 1.55	 0.22	216.81	 5.28	15.11	 1.00	12.48	 1.72	334.94	276.03	286.19	261.21	275.83	0	52.24
2016	6	9	2.967	7830.1236	160.1236	8.1236	 1.92	 0.47	200.62	 6.41	10.26	 1.00	12.50	 1.30	334.93	275.92	276.82	261.25	275.73	0	52.25
2016	6	9	3.180	7830.1325	160.1325	8.1325	 1.68	 0.38	204.96	 7.37	 8.36	 1.00	12.48	 1.49	334.93	275.86	278.39	261.41	275.65	0	52.28
2016	6	9	4.678	7830.1949	160.1949	8.1949	 1.41	 0.36	215.15	10.61	96.32	 1.00	12.50	 1.26	334.92	275.76	284.31	262.02	275.52	0	52.40
2016	6	9	5.103	7830.2126	160.2126	8.2126	 1.46	 0.39	205.82	10.16	40.34	 1.00	12.50	 1.21	334.92	275.75	276.80	262.05	275.52	0	52.41
2016	6	9	5.315	7830.2215	160.2215	8.2215	 1.77	 0.46	198.46	 7.49	36.16	 1.00	12.48	 1.33	334.90	275.74	275.07	262.09	275.54	0	52.42
2016	6	9	5.527	7830.2303	160.2303	8.2303	 1.39	 0.28	201.63	 7.98	34.91	 1.00	12.48	 1.29	334.92	275.74	272.89	262.03	275.52	0	52.41
2016	6	9	5.745	7830.2394	160.2394	8.2394	 1.46	 0.24	209.62	 6.28	19.85	 1.00	12.50	 1.35	334.91	275.73	275.84	261.96	275.50	0	52.39
2016	6	9	5.957	7830.2482	160.2482	8.2482	 1.67	 0.36	200.65	 6.81	12.09	 1.00	12.47	 1.28	334.92	275.68	274.52	261.53	276.26	0	52.31
2016	6	9	7.025	7830.2927	160.2927	8.2927	 1.45	 0.18	213.80	 5.03	 6.98	 1.00	12.48	 1.56	334.91	275.29	279.12	260.47	275.10	0	52.09
2016	6	9	7.449	7830.3104	160.3104	8.3104	 1.97	 0.26	207.56	 3.47	11.60	 1.00	12.47	 1.59	334.89	275.12	278.70	260.22	274.91	0	52.04
2016	6	9	7.662	7830.3193	160.3193	8.3193	 1.44	 0.33	200.57	 8.75	51.88	 1.00	12.48	 1.13	334.89	275.07	275.04	260.55	274.82	0	52.11
2016	6	9	8.092	7830.3372	160.3372	8.3372	 1.34	 0.18	205.73	 5.51	21.42	 1.00	12.48	 1.25	334.91	275.02	278.07	260.93	274.77	0	52.19
2016	6	9	8.305	7830.3460	160.3460	8.3460	 1.99	 0.46	196.89	 5.67	34.71	 1.00	12.48	 1.24	334.92	275.01	275.34	261.12	274.77	0	52.22
2016	6	9	8.517	7830.3549	160.3549	8.3549	 1.67	 0.24	210.46	 4.78	36.50	 0.99	12.48	 1.60	334.91	275.02	278.72	261.12	274.79	0	52.22
2016	6	9	8.730	7830.3637	160.3637	8.3637	 1.55	 0.24	214.47	 5.77	47.82	 0.99	12.48	 1.35	334.91	275.03	282.67	261.44	274.80	0	52.29
2016	6	9	9.160	7830.3817	160.3817	8.3817	 1.42	 0.30	189.17	 7.74	11.27	 1.00	12.45	 1.17	334.91	275.09	266.85	261.61	274.85	0	52.32
2016	6	9	9.372	7830.3905	160.3905	8.3905	 2.18	 0.62	192.56	 5.98	26.45	 1.00	12.48	 1.18	334.92	275.13	270.46	261.72	274.89	0	52.34
2016	6	9	9.585	7830.3994	160.3994	8.3994	 1.42	 0.31	202.40	 8.40	35.34	 1.00	12.47	 1.29	334.89	275.17	275.00	261.73	274.93	0	52.35
2016	6	9	9.797	7830.4082	160.4082	8.4082	 1.50	 0.27	213.24	 7.02	37.51	 1.00	12.45	 1.43	334.92	275.20	282.74	261.75	274.95	0	52.35
2016	6	9	10.014	7830.4173	160.4173	8.4173	 1.74	 0.29	206.87	 5.26	34.36	 1.00	12.52	 1.40	334.90	275.24	278.35	261.80	274.94	0	52.36
2016	6	9	10.227	7830.4261	160.4261	8.4261	 2.00	 0.43	213.83	 5.80	76.80	 0.99	12.50	 1.59	334.90	275.28	280.68	261.95	275.02	0	52.39
2016	6	9	10.440	7830.4350	160.4350	8.4350	 1.46	 0.23	205.42	 5.91	66.56	 0.99	12.45	 1.37	334.90	275.32	273.90	262.07	275.10	0	52.41
2016	6	9	11.294	7830.4706	160.4706	8.4706	 1.71	 0.36	200.31	 6.55	54.38	 1.00	12.48	 1.39	334.89	275.54	272.71	262.43	275.30	0	52.49
2016	6	9	11.719	7830.4883	160.4883	8.4883	 2.24	 0.65	217.68	 6.68	10.23	 1.00	12.48	 1.67	334.89	275.83	288.51	263.31	275.47	0	52.66
2016	6	9	11.932	7830.4972	160.4972	8.4972	 1.85	 0.38	216.50	 6.16	53.58	 1.00	12.50	 1.50	334.90	276.06	281.55	263.70	275.65	0	52.74
2016	6	9	12.575	7830.5239	160.5239	8.5239	 1.88	 0.42	200.49	 6.12	29.33	 1.00	12.48	 1.26	334.91	278.01	273.46	265.86	277.53	0	53.17
2016	6	9	12.787	7830.5328	160.5328	8.5328	 1.59	 0.26	211.31	 5.82	38.64	 1.00	12.47	 1.25	334.91	278.92	278.14	266.36	277.67	0	53.27
2016	6	9	13.000	7830.5417	160.5417	8.5417	 1.78	 0.22	214.35	 3.98	46.59	 0.98	12.48	 1.52	334.92	279.85	280.63	266.96	278.36	0	53.39
2016	6	9	13.430	7830.5596	160.5596	8.5596	 1.92	 0.37	203.77	 5.18	25.03	 1.00	12.48	 1.44	334.96	281.85	275.43	268.44	279.92	0	53.69
2016	6	9	14.710	7830.6129	160.6129	8.6129	 2.59	 0.77	209.01	 5.03	19.55	 1.00	12.50	 1.86	335.05	287.13	280.54	270.65	285.04	0	54.13
2016	6	9	15.352	7830.6397	160.6397	8.6397	 1.62	 0.43	204.41	 8.98	14.07	 1.00	12.50	 1.51	335.12	289.32	275.39	271.31	286.23	0	54.26
2016	6	9	15.565	7830.6486	160.6486	8.6486	 2.66	 1.72	203.86	10.27	120.43	 1.00	12.50	 1.42	335.17	289.91	287.88	271.68	286.75	0	54.34
2016	6	9	15.778	7830.6574	160.6574	8.6574	 1.79	 0.66	198.30	10.61	105.97	 1.00	12.47	 1.42	335.14	290.46	285.45	272.38	287.22	0	54.48
2016	6	9	17.058	7830.7108	160.7108	8.7108	 2.78	 2.03	197.15	10.20	76.20	 1.00	12.48	 1.66	335.17	292.96	285.39	275.28	289.51	0	55.06
2016	6	9	19.411	7830.8088	160.8088	8.8088	 1.72	 0.83	213.89	15.84	102.48	 1.00	12.48	 1.72	335.18	291.61	288.77	271.34	289.35	0	54.27
2016	6	9	20.691	7830.8621	160.8621	8.8621	 2.20	 1.17	194.20	11.13	132.23	 1.00	12.50	 1.19	335.12	288.75	278.89	269.25	287.15	0	53.85
2016	6	10	1.180	7831.0492	161.0492	9.0492	 2.80	 1.54	204.24	 7.86	137.89	 0.99	12.52	 1.31	334.99	278.21	278.48	262.64	278.01	0	52.53
2016	6	10	1.605	7831.0669	161.0669	9.0669	 2.52	 0.91	221.16	 6.84	61.63	 1.00	12.48	 1.89	335.02	277.95	280.44	262.87	277.78	0	52.57
2016	6	10	2.461	7831.1025	161.1025	9.1025	 2.37	 0.60	209.88	 5.09	39.95	 1.00	12.47	 1.50	334.98	277.41	278.10	262.56	277.21	0	52.51
2016	6	10	2.673	7831.1114	161.1114	9.1114	 2.77	 1.42	203.96	 7.50	 2.16	 1.00	12.48	 1.27	334.98	277.34	272.20	262.75	277.92	0	52.55
2016	6	10	2.886	7831.1202	161.1202	9.1202	22.95	693613897.77	198.90	 5.60	21.71	 1.00	12.48	 1.26	334.99	277.30	272.50	262.75	277.11	0	52.55
2016	6	10	3.098	7831.1291	161.1291	9.1291	 3.15	 2.09	215.70	 7.73	123.63	 1.00	12.48	 1.33	334.99	277.25	283.28	262.76	277.07	0	52.55
2016	6	10	3.528	7831.1470	161.1470	9.1470	 3.10	 1.83	214.13	 7.09	44.66	 1.00	12.48	 1.37	335.00	277.19	281.41	262.77	277.02	0	52.55
2016	6	10	3.741	7831.1559	161.1559	9.1559	 4.01	 2.18	209.05	 3.21	16.85	 1.00	12.47	 1.41	334.98	277.22	278.38	262.86	277.01	0	52.57
2016	6	10	3.953	7831.1647	161.1647	9.1647	 3.53	 2.17	213.78	 5.34	35.39	 1.00	12.48	 1.42	334.99	277.24	281.24	262.88	277.02	0	52.58
2016	6	10	4.166	7831.1736	161.1736	9.1736	156.84	 1.00	204.69	 0.00	140.28	 0.00	12.48	 1.29	334.99	277.26	278.18	263.10	277.00	0	52.62
2016	6	10	4.383	7831.1826	161.1826	9.1826	 5.75	30.79	200.80	 7.47	28.21	 1.00	12.52	 1.22	334.98	277.28	272.08	263.18	277.34	0	52.64
2016	6	10	4.596	7831.1915	161.1915	9.1915	25.00	6374122902.26	195.17	 6.55	45.42	 1.00	12.48	 1.20	334.98	277.30	275.84	263.22	277.05	0	52.64
2016	6	10	5.234	7831.2181	161.2181	9.2181	81.46	 1.00	193.78	 0.00	16.85	 0.00	12.50	 1.25	334.99	277.25	272.12	262.94	277.01	0	52.59
2016	6	10	6.301	7831.2625	161.2625	9.2625	 2.08	 0.61	209.65	 7.32	22.45	 1.00	12.48	 1.47	334.97	277.11	275.02	262.81	276.82	0	52.56
2016	6	10	6.944	7831.2893	161.2893	9.2893	 2.69	 0.91	206.70	 5.27	95.01	 0.98	12.48	 1.34	334.98	276.98	272.06	262.55	276.70	0	52.51
2016	6	10	7.369	7831.3070	161.3070	9.3070	 4.23	 4.25	206.68	 4.93	35.97	 1.00	12.48	 1.21	334.96	276.89	274.73	262.43	276.90	0	52.49
2016	6	10	8.011	7831.3338	161.3338	9.3338	 4.14	 2.91	216.69	 3.87	38.38	 0.99	12.48	 1.43	334.96	276.80	284.58	262.45	276.56	0	52.49
2016	6	10	8.224	7831.3427	161.3427	9.3427	17.03	1525605.58	210.72	 4.90	38.47	 1.00	12.50	 1.39	334.95	276.77	278.92	262.22	276.53	0	52.44
2016	6	10	8.867	7831.3694	161.3694	9.3694	 3.88	 3.34	198.53	 5.34	24.84	 1.00	12.52	 1.22	334.95	276.68	270.67	262.26	276.42	0	52.45
2016	6	10	9.080	7831.3783	161.3783	9.3783	 4.05	 3.79	196.16	 4.99	69.16	 0.99	12.52	 1.24	334.98	276.70	269.58	262.67	276.39	0	52.53
2016	6	10	9.292	7831.3872	161.3872	9.3872	 4.21	 3.09	205.25	 3.63	14.14	 1.00	12.47	 1.29	334.98	276.83	274.62	262.94	276.49	0	52.59
2016	6	10	9.722	7831.4051	161.4051	9.4051	 4.39	 2.95	210.47	 2.96	24.06	 0.99	12.50	 1.42	334.98	277.11	280.00	263.48	276.75	0	52.70
2016	6	10	9.935	7831.4139	161.4139	9.4139	 3.90	 3.60	198.00	 5.61	24.84	 1.00	12.48	 1.26	334.99	277.17	272.80	263.28	276.85	0	52.66
2016	6	10	10.147	7831.4228	161.4228	9.4228	 3.30	 0.76	211.01	 2.35	30.96	 0.96	12.48	 1.38	334.98	277.26	278.16	263.36	276.92	0	52.67
2016	6	10	10.360	7831.4317	161.4317	9.4317	103.80	 1.00	204.42	 0.00	58.33	 0.00	12.48	 1.24	334.97	277.41	274.99	263.61	277.04	0	52.72
2016	6	10	10.572	7831.4405	161.4405	9.4405	 2.83	 1.39	214.21	 7.16	17.54	 1.00	12.48	 1.40	334.98	277.54	278.84	263.58	277.18	0	52.72
2016	6	10	11.215	7831.4673	161.4673	9.4673	 4.05	 2.84	219.44	 4.21	 9.53	 1.00	12.48	 1.65	334.99	277.85	286.90	263.96	277.46	0	52.79
2016	6	10	11.857	7831.4941	161.4941	9.4941	 4.48	 4.57	205.91	 4.09	29.86	 1.00	12.52	 1.29	335.00	278.13	278.02	263.85	277.71	0	52.77
2016	6	10	12.283	7831.5118	161.5118	9.5118	 3.80	 2.37	205.74	 4.26	 7.60	 1.00	12.48	 1.20	335.01	278.59	276.28	264.54	277.98	0	52.91
2016	6	10	12.707	7831.5295	161.5295	9.5295	15.77	331886.31	207.56	 3.68	 8.58	 1.00	12.50	 1.42	334.99	279.66	279.10	266.39	278.76	0	53.28
2016	6	10	13.350	7831.5562	161.5563	9.5563	 3.71	 2.00	208.46	 4.01	21.41	 1.00	12.48	 1.31	335.00	280.72	274.43	267.21	279.72	0	53.44
2016	6	10	13.562	7831.5651	161.5651	9.5651	23.10	766310495.30	197.53	 5.29	39.70	 1.00	12.48	 1.27	334.98	281.27	273.14	268.44	280.09	0	53.69
2016	6	10	13.775	7831.5740	161.5740	9.5740	59.13	 1.00	204.85	 0.00	80.59	 0.00	12.48	 1.24	335.02	281.81	277.35	268.80	280.60	0	53.76
2016	6	10	13.992	7831.5830	161.5830	9.5830	 5.86	26.73	202.39	 5.84	25.76	 1.00	12.50	 1.21	335.03	282.51	272.16	268.77	281.06	0	53.75
2016	6	10	14.205	7831.5919	161.5919	9.5919	20.75	47984673.97	214.69	 3.80	56.07	 0.99	12.48	 1.54	335.06	283.38	283.38	268.98	281.62	0	53.80
2016	6	10	14.418	7831.6008	161.6008	9.6008	 4.11	 4.49	203.00	 5.77	42.26	 1.00	12.50	 1.28	335.05	284.34	275.26	269.51	282.23	0	53.90
2016	6	10	14.630	7831.6096	161.6096	9.6096	 2.79	 0.75	214.86	 4.03	 8.68	 1.00	12.45	 1.56	335.06	285.19	282.78	269.80	283.87	0	53.96
2016	6	10	14.842	7831.6184	161.6184	9.6184	 3.60	 2.23	221.02	 5.25	32.67	 1.00	12.48	 1.48	335.12	286.02	290.08	269.92	283.51	0	53.98
2016	6	10	15.486	7831.6452	161.6452	9.6452	50.58	 1.00	205.46	 0.00	31.96	 0.00	12.48	 1.26	335.13	288.18	280.72	271.20	285.80	0	54.24
2016	6	10	15.911	7831.6629	161.6629	9.6629	 3.89	 5.63	194.95	 8.71	98.45	 1.00	12.48	 1.24	335.14	289.32	275.83	272.41	286.10	0	54.48
2016	6	10	16.553	7831.6897	161.6897	9.6897	105.96	 1.00	200.61	 0.00	70.56	 0.00	12.47	 1.25	335.17	290.75	277.12	273.56	287.06	0	54.71
2016	6	10	17.195	7831.7165	161.7165	9.7165	 2.59	 0.93	211.34	 6.22	29.96	 1.00	12.50	 1.63	335.18	291.71	283.72	275.28	287.84	0	55.06
2016	6	10	17.626	7831.7344	161.7344	9.7344	 2.74	 1.40	215.03	 8.03	73.74	 1.00	12.48	 1.42	335.19	292.25	288.81	275.69	288.32	0	55.14
2016	6	10	19.548	7831.8145	161.8145	9.8145	23.99	1823447884.59	214.16	 5.62	75.06	 1.00	12.50	 1.46	335.18	292.17	296.97	273.15	289.51	0	54.63
2016	6	10	19.761	7831.8234	161.8234	9.8234	 3.15	 3.75	184.74	11.91	158.85	 1.00	12.50	 1.18	335.22	291.75	280.61	274.69	289.26	0	54.94
2016	6	10	20.829	7831.8679	161.8679	9.8679	101.19	 1.00	212.49	 0.00	126.56	 0.00	12.48	 1.41	335.16	288.92	294.67	268.73	287.58	0	53.75
2016	6	10	21.466	7831.8944	161.8944	9.8944	 4.60	 6.83	213.50	 5.59	18.95	 1.00	12.50	 1.72	335.15	286.99	290.66	267.30	286.21	0	53.46
2016	6	10	22.322	7831.9301	161.9301	9.9301	 2.23	 1.65	214.29	16.85	303.85	 1.00	12.48	 1.59	335.12	284.48	280.45	265.71	284.11	0	53.14
2016	6	10	22.534	7831.9389	161.9389	9.9389	 2.87	 2.91	219.09	14.82	96.16	 1.00	12.45	 1.38	335.11	283.94	287.43	265.21	283.63	0	53.04
2016	6	10	23.601	7831.9834	161.9834	9.9834	 2.88	 1.59	243.32	 8.87	128.90	 1.00	12.48	 1.89	335.07	281.90	304.33	264.83	281.80	0	52.97
2016	6	11	0.244	7832.0102	162.0102	10.0102	 2.53	 3.53	184.77	21.80	213.42	 1.00	12.48	 1.15	335.05	281.07	259.52	264.47	280.97	0	52.89
2016	6	11	0.887	7832.0369	162.0369	10.0369	 5.85	50.11	205.32	11.20	107.04	 1.00	12.52	 1.26	335.03	280.31	280.84	263.49	280.19	0	52.70
2016	6	11	2.167	7832.0903	162.0903	10.0903	 2.67	 2.29	208.36	13.79	396.02	 0.99	12.48	 1.49	335.06	278.86	279.56	262.20	278.73	0	52.44
2016	6	11	2.380	7832.0992	162.0992	10.0992	 2.51	 1.64	199.80	11.27	20.11	 1.00	12.48	 1.53	335.02	278.60	271.33	262.16	278.49	0	52.43
2016	6	11	3.660	7832.1525	162.1525	10.1525	 2.67	 1.39	220.53	 8.82	321.45	 0.97	12.50	 1.23	335.00	277.21	285.81	260.30	277.71	0	52.06
2016	6	11	4.515	7832.1881	162.1881	10.1881	 3.13	 1.93	213.68	 7.20	52.01	 1.00	12.50	 1.56	335.00	276.43	281.20	260.83	276.13	0	52.17
2016	6	11	4.728	7832.1970	162.1970	10.1970	 2.12	 0.60	212.31	 6.79	86.17	 0.99	12.47	 1.29	335.04	276.28	277.59	261.02	275.94	0	52.20
2016	6	11	4.940	7832.2058	162.2058	10.2058	 3.14	 0.50	210.22	 1.82	 5.56	 1.00	12.48	 1.32	335.01	276.15	278.21	261.55	275.81	0	52.31
2016	6	11	5.157	7832.2149	162.2149	10.2149	 3.06	 0.41	210.96	 1.65	 3.56	 1.00	12.50	 1.34	335.03	276.04	279.26	261.83	275.71	0	52.37
2016	6	11	5.370	7832.2238	162.2238	10.2238	 2.45	 0.75	208.30	 5.76	 4.83	 1.00	12.48	 1.31	335.01	275.96	277.46	262.13	275.67	0	52.43
2016	6	11	5.583	7832.2326	162.2326	10.2326	 2.79	 0.68	217.17	 3.71	29.11	 0.99	12.48	 1.52	335.01	275.88	279.75	261.86	275.97	0	52.37
2016	6	11	5.795	7832.2415	162.2415	10.2415	 3.68	 1.76	203.63	 3.54	67.34	 0.96	12.50	 1.27	335.01	275.78	274.92	261.75	275.55	0	52.35
2016	6	11	6.008	7832.2503	162.2503	10.2503	 3.31	 1.02	202.06	 2.98	18.59	 1.00	12.47	 1.20	335.03	275.72	273.39	261.99	275.47	0	52.40
2016	6	11	6.225	7832.2594	162.2594	10.2594	 3.24	 0.71	203.85	 2.26	 6.40	 1.00	12.50	 1.23	335.00	275.67	273.66	262.04	275.43	0	52.41
2016	6	11	6.438	7832.2682	162.2682	10.2682	 3.00	 0.37	210.24	 1.55	 1.73	 1.00	12.47	 1.34	335.01	275.62	277.47	262.07	275.43	0	52.41
2016	6	11	6.650	7832.2771	162.2771	10.2771	 2.93	 0.28	209.72	 1.29	 4.42	 0.99	12.48	 1.34	335.00	275.57	277.14	262.18	275.72	0	52.44
2016	6	11	6.863	7832.2859	162.2859	10.2859	 3.04	 0.54	204.43	 2.12	 1.99	 1.00	12.48	 1.22	335.00	275.54	274.16	262.35	275.37	0	52.47
2016	6	11	7.075	7832.2948	162.2948	10.2948	 2.70	 0.31	209.87	 1.79	 4.05	 1.00	12.47	 1.32	335.01	275.53	277.41	262.41	275.37	0	52.48
2016	6	11	7.293	7832.3039	162.3039	10.3039	 3.41	 0.58	207.79	 1.57	 1.39	 1.00	12.52	 1.29	335.02	275.54	275.33	262.25	275.34	0	52.45
