# K270_frequency_spectrum_preliminary.txt
#
# Keck Array 270 GHz band frequency spectrum
#   Column 1 = frequency in GHz
#   Column 2 = response to a source with Rayleigh-Jean spectrum
#
# This file was generated 20170706 using data taken from Jan 2017
2.733566e+02,8.880702e-01
2.739736e+02,9.098155e-01
2.745907e+02,9.205864e-01
2.752077e+02,9.209092e-01
2.758248e+02,9.044916e-01
2.764419e+02,8.681189e-01
2.770589e+02,8.362544e-01
2.776760e+02,8.395221e-01
2.782930e+02,8.684368e-01
2.789101e+02,8.887659e-01
2.795271e+02,8.960371e-01
2.801442e+02,9.138035e-01
2.807613e+02,9.476164e-01
2.813783e+02,9.720910e-01
2.819954e+02,9.604584e-01
2.826124e+02,9.201394e-01
2.832295e+02,8.917099e-01
2.838465e+02,8.960244e-01
2.844636e+02,9.060072e-01
2.850807e+02,9.004254e-01
2.856977e+02,9.042191e-01
2.863148e+02,9.404069e-01
2.869318e+02,9.850302e-01
2.875489e+02,1
2.881660e+02,9.792587e-01
2.887830e+02,9.467980e-01
2.894001e+02,9.263384e-01
2.900171e+02,9.156295e-01
2.906342e+02,8.958529e-01
2.912512e+02,8.709099e-01
2.918683e+02,8.680509e-01
2.924854e+02,8.912273e-01
2.931024e+02,9.124182e-01
2.937195e+02,9.141004e-01
2.943365e+02,9.031441e-01
2.949536e+02,8.875169e-01
2.955706e+02,8.692174e-01
2.961877e+02,8.483878e-01
2.968048e+02,8.212635e-01
2.974218e+02,7.886443e-01
2.980389e+02,7.595432e-01
2.986559e+02,7.346963e-01
2.992730e+02,7.064186e-01
2.998901e+02,6.742778e-01
3.005071e+02,6.394841e-01
3.011242e+02,5.991871e-01
3.017412e+02,5.575741e-01
3.023583e+02,5.207996e-01
3.029753e+02,4.844604e-01
3.035924e+02,4.444635e-01
3.042095e+02,4.073367e-01
3.048265e+02,3.793247e-01
3.054436e+02,3.574697e-01
3.060606e+02,3.343893e-01
3.066777e+02,3.051559e-01
3.072947e+02,2.707885e-01
3.079118e+02,2.371901e-01
3.085289e+02,2.079777e-01
3.091459e+02,1.810404e-01
3.097630e+02,1.554011e-01
3.103800e+02,1.347956e-01
3.109971e+02,1.211224e-01
3.116141e+02,1.113358e-01
3.122312e+02,1.018974e-01
3.128483e+02,9.158695e-02
3.134653e+02,8.121516e-02
3.140824e+02,7.235425e-02
3.146994e+02,6.562913e-02
3.153165e+02,6.029184e-02
3.159336e+02,5.570094e-02
3.165506e+02,5.215284e-02
3.171677e+02,4.983011e-02
3.177847e+02,4.818761e-02
3.184018e+02,4.645339e-02
3.190188e+02,4.443678e-02
3.196359e+02,4.263553e-02
3.202530e+02,4.106282e-02
3.208700e+02,3.913816e-02
3.214871e+02,3.727931e-02
3.221041e+02,3.624679e-02
3.227212e+02,3.549607e-02
3.233382e+02,3.454643e-02
3.239553e+02,3.378701e-02
3.245724e+02,3.319222e-02
3.251894e+02,3.221429e-02
3.258065e+02,3.078674e-02
3.264235e+02,2.943589e-02
3.270406e+02,2.811946e-02
3.276576e+02,2.653374e-02
3.282747e+02,2.476358e-02
3.288918e+02,2.304902e-02
3.295088e+02,2.209521e-02
3.301259e+02,2.188275e-02
3.307429e+02,2.188585e-02
3.313600e+02,2.198201e-02
3.319771e+02,2.124974e-02
3.325941e+02,1.931542e-02
3.332112e+02,1.738873e-02
3.338282e+02,1.614636e-02
3.344453e+02,1.532252e-02
3.350623e+02,1.478804e-02
3.356794e+02,1.423603e-02
3.362965e+02,1.345577e-02
3.369135e+02,1.306676e-02
3.375306e+02,1.316879e-02
3.381476e+02,1.288043e-02
3.387647e+02,1.197974e-02
3.393817e+02,1.121830e-02
3.399988e+02,1.112489e-02
3.406159e+02,1.123760e-02
3.412329e+02,1.095696e-02
3.418500e+02,1.040364e-02
3.424670e+02,1.022078e-02
3.430841e+02,1.055489e-02
3.437011e+02,1.059905e-02
3.443182e+02,1.005390e-02
3.449353e+02,9.340477e-03
3.455523e+02,8.804843e-03
3.461694e+02,8.863883e-03
3.467864e+02,9.429357e-03
3.474035e+02,9.596268e-03
3.480206e+02,9.194386e-03
3.486376e+02,8.896247e-03
3.492547e+02,8.788324e-03
3.498717e+02,8.665790e-03
