2004	5	1	0.102	3408.0042	121.0042	0.0042	 5.72	12.02	222.25	 3.34	27.03	 0.99	10.28	 1.79	331.25	306.64	316.17	283.51	312.67	0	56.70
# Unit 4, CSO, Filter  0,  Slot 0, 350 um (712) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
2004	5	1	1.371	3408.0571	121.0571	0.0571	 4.22	 5.90	205.41	 6.87	41.64	 1.00	10.33	 1.27	331.19	306.32	308.52	281.99	313.63	0	56.40
2004	5	1	1.583	3408.0659	121.0659	0.0659	 3.20	 0.85	216.10	 3.01	23.32	 0.99	10.33	 1.67	331.28	306.00	311.07	280.96	313.65	0	56.19
2004	5	1	2.216	3408.0923	121.0923	0.0923	 4.91	 4.55	219.78	 2.81	37.28	 0.98	10.27	 1.58	331.23	304.97	314.55	280.21	313.22	0	56.04
2004	5	1	2.428	3408.1011	121.1011	0.1011	 3.19	 0.99	207.41	 3.37	27.81	 0.99	10.28	 1.33	331.07	304.75	312.08	279.80	313.16	0	55.96
2004	5	1	3.061	3408.1274	121.1275	0.1275	 2.87	 0.34	215.10	 1.68	 1.01	 1.00	10.28	 1.43	331.15	303.81	311.42	280.51	312.75	0	56.10
2004	5	1	3.277	3408.1365	121.1366	0.1366	 3.06	 0.49	213.62	 1.98	 5.15	 1.00	10.32	 1.48	331.19	303.49	309.38	280.21	312.64	0	56.04
2004	5	1	3.488	3408.1453	121.1453	0.1453	 3.10	 0.65	211.12	 2.48	 3.59	 1.00	10.25	 1.46	331.28	303.18	311.36	280.27	312.53	0	56.05
2004	5	1	3.699	3408.1541	121.1541	0.1541	 2.28	 0.22	213.37	 2.12	 5.06	 1.00	10.30	 1.45	331.15	302.72	310.83	278.32	312.37	0	55.66
2004	5	1	3.909	3408.1628	121.1629	0.1629	 2.64	 0.33	214.47	 2.09	 3.88	 1.00	10.28	 1.55	331.18	302.19	310.43	276.44	312.14	0	55.29
2004	5	1	4.121	3408.1716	121.1717	0.1717	 2.62	 0.40	212.69	 2.61	 6.97	 1.00	10.27	 1.40	331.07	301.59	311.26	275.71	311.81	0	55.14
2004	5	1	4.541	3408.1892	121.1892	0.1892	 3.06	 0.37	217.17	 1.50	 1.49	 1.00	10.30	 1.53	331.11	300.43	310.62	273.92	310.98	0	54.78
2004	5	1	4.753	3408.1980	121.1980	0.1980	 2.60	 0.28	213.91	 1.90	 2.20	 1.00	10.28	 1.44	331.08	299.84	310.55	273.41	310.57	0	54.68
2004	5	1	4.963	3408.2068	121.2068	0.2068	 2.59	 0.28	211.93	 1.83	 2.89	 1.00	10.27	 1.46	331.05	299.27	308.87	272.95	310.15	0	54.59
2004	5	1	5.179	3408.2158	121.2158	0.2158	 2.40	 0.19	218.63	 1.62	 2.52	 1.00	10.33	 1.58	331.19	298.72	309.97	272.74	309.66	0	54.55
2004	5	1	5.391	3408.2246	121.2246	0.2246	 2.83	 0.27	217.79	 1.43	 1.11	 1.00	10.33	 1.65	331.12	298.30	309.31	272.59	309.81	0	54.52
2004	5	1	5.602	3408.2334	121.2334	0.2334	 2.57	 0.22	215.29	 1.55	 0.56	 1.00	10.25	 1.53	331.14	297.87	309.82	272.47	308.85	0	54.49
2004	5	1	6.235	3408.2598	121.2598	0.2598	 2.28	 1.08	223.70	10.87	74.83	 1.00	10.28	 1.63	331.04	296.90	307.83	272.40	307.75	0	54.48
2004	5	1	6.447	3408.2686	121.2686	0.2686	 2.54	 1.48	208.85	10.23	161.19	 1.00	10.33	 1.63	331.12	296.64	306.53	272.35	308.06	0	54.47
2004	5	1	6.871	3408.2864	121.2863	0.2863	 2.50	 0.16	216.84	 1.18	 1.35	 1.00	10.32	 1.66	331.13	296.11	307.23	272.11	306.82	0	54.42
2004	5	1	7.087	3408.2954	121.2953	0.2953	 2.40	 0.12	216.91	 1.00	 5.06	 0.95	10.33	 1.65	331.16	295.86	306.85	272.14	306.50	0	54.43
2004	5	1	7.298	3408.3042	121.3041	0.3041	 2.08	 0.97	222.58	12.19	186.64	 1.00	10.32	 1.55	331.10	295.63	306.32	272.03	306.23	0	54.41
2004	5	1	7.509	3408.3130	121.3129	0.3129	 2.46	 0.14	213.01	 1.10	 0.81	 1.00	10.23	 1.56	331.02	295.35	305.91	271.53	305.96	0	54.31
2004	5	1	7.721	3408.3218	121.3217	0.3217	 2.29	 0.11	215.07	 1.08	 2.60	 0.99	10.28	 1.65	331.08	295.09	303.89	271.56	305.68	0	54.31
2004	5	1	7.931	3408.3303	121.3304	0.3304	 2.36	 0.13	216.72	 1.13	 1.44	 1.00	10.22	 1.67	331.04	294.86	306.00	271.57	305.97	0	54.31
2004	5	1	8.141	3408.3391	121.3392	0.3392	 2.31	 0.12	215.73	 1.07	 0.59	 1.00	10.27	 1.65	331.04	294.67	304.44	271.59	305.13	0	54.32
2004	5	1	8.562	3408.3567	121.3568	0.3568	 2.39	 0.14	214.44	 1.17	 0.56	 1.00	10.27	 1.63	331.08	294.39	303.53	271.56	304.66	0	54.31
