1998	9	1	0.011	1339.0005	243.0005	0.0005	 0.85	 0.04	158.00	 2.41	 3.28	 0.99	11.70	 2.27	337.35	253.22	293.28	221.22	279.72	0	44.24
1998	9	1	0.252	1339.0105	243.0105	0.0105	 0.90	 0.06	152.57	 2.90	 4.13	 1.00	11.72	 2.27	337.35	253.26	295.30	221.11	279.34	0	44.22
# Unit 1, South Pole, Filter  0,  Slot 8, 350 um (771) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
1998	9	1	0.502	1339.0210	243.0209	0.0209	 0.80	 0.05	152.67	 2.89	 2.02	 1.00	11.77	 2.18	337.40	253.24	295.42	220.84	275.75	0	44.17
1998	9	1	0.745	1339.0310	243.0310	0.0310	 0.74	 0.04	154.11	 3.06	 4.50	 0.99	11.73	 2.13	337.33	253.21	294.07	220.76	279.31	0	44.15
1998	9	1	0.987	1339.0411	243.0411	0.0411	 0.91	 0.04	159.41	 2.12	 3.75	 0.99	11.73	 2.26	337.35	253.16	293.83	220.78	279.30	0	44.16
1998	9	1	1.228	1339.0511	243.0512	0.0512	 0.99	 0.06	153.35	 2.73	 2.10	 1.00	11.73	 2.21	337.35	253.19	295.37	220.96	279.23	0	44.19
1998	9	1	1.471	1339.0613	243.0613	0.0613	 1.00	 0.07	153.76	 2.99	 0.83	 1.00	11.75	 2.26	337.35	253.22	295.22	221.11	279.31	0	44.22
1998	9	1	1.712	1339.0714	243.0714	0.0714	 1.00	 0.06	152.36	 2.39	 1.94	 1.00	11.75	 2.24	337.37	253.23	293.25	221.16	279.30	0	44.23
1998	9	1	1.956	1339.0814	243.0815	0.0815	 0.91	 0.04	160.20	 2.28	 2.74	 1.00	11.82	 2.29	337.35	253.24	294.60	221.15	279.29	0	44.23
1998	9	1	2.199	1339.0917	243.0916	0.0916	 0.88	 0.05	158.49	 2.71	 5.92	 0.99	11.75	 2.26	337.34	253.27	294.27	221.13	 0.00	0	44.23
1998	9	1	2.442	1339.1018	243.1018	0.1018	 0.95	 0.05	158.13	 2.44	 5.83	 0.98	11.85	 2.30	337.34	253.30	293.05	221.15	279.38	0	44.23
1998	9	1	2.686	1339.1119	243.1119	0.1119	 1.01	 0.06	153.24	 2.49	 3.21	 1.00	11.83	 2.27	337.34	253.33	294.24	221.17	279.40	0	44.23
1998	9	1	2.930	1339.1221	243.1221	0.1221	 1.15	 0.07	152.11	 2.23	 1.82	 1.00	11.83	 2.28	337.36	253.39	297.08	221.14	279.47	0	44.23
1998	9	1	3.173	1339.1322	243.1322	0.1322	 0.99	 0.05	153.79	 2.26	 0.85	 1.00	11.80	 2.24	337.35	253.39	294.84	221.08	284.15	0	44.22
1998	9	1	3.416	1339.1423	243.1423	0.1423	 1.04	 0.08	151.37	 3.25	 1.47	 1.00	11.77	 2.20	337.38	253.40	294.64	221.18	279.99	0	44.24
1998	9	1	3.660	1339.1525	243.1525	0.1525	 1.08	 0.06	151.42	 2.00	 0.32	 1.00	11.90	 2.25	337.35	253.44	295.15	221.44	279.44	0	44.29
1998	9	1	3.905	1339.1627	243.1627	0.1627	 1.01	 0.06	153.73	 2.32	 1.39	 1.00	11.82	 2.25	337.38	253.49	294.64	221.75	279.48	0	44.35
1998	9	1	4.149	1339.1729	243.1729	0.1729	 1.02	 0.07	152.32	 2.72	 4.87	 1.00	11.83	 2.21	337.38	253.46	293.26	221.79	279.44	0	44.36
1998	9	1	4.393	1339.1831	243.1831	0.1831	 1.02	 0.05	154.35	 1.91	 3.32	 0.99	11.85	 2.17	337.36	253.45	294.73	221.82	279.84	0	44.36
1998	9	1	4.637	1339.1932	243.1932	0.1932	 1.06	 0.05	159.32	 2.14	 1.10	 1.00	11.82	 2.33	337.42	253.45	293.27	222.07	279.37	0	44.41
1998	9	1	4.881	1339.2034	243.2034	0.2034	 1.03	 0.07	156.14	 2.74	 1.64	 1.00	11.85	 2.24	337.41	253.47	294.69	222.23	281.05	0	44.45
1998	9	1	5.126	1339.2136	243.2136	0.2136	 0.99	 0.07	151.74	 3.09	 4.06	 1.00	11.87	 2.25	337.44	253.48	292.49	222.36	279.24	0	44.47
1998	9	1	5.584	1339.2327	243.2327	0.2327	 1.01	 0.05	151.43	 2.04	 2.34	 1.00	10.55	 2.15	337.39	253.59	293.14	218.04	279.30	0	43.61
1998	9	1	5.799	1339.2417	243.2416	0.2416	 0.97	 0.06	155.63	 2.57	 4.47	 0.99	10.47	 2.24	337.39	253.69	292.93	220.22	279.36	0	44.04
1998	9	1	6.015	1339.2506	243.2506	0.2506	 1.08	 0.06	152.84	 2.09	 3.00	 1.00	10.48	 2.27	337.38	253.83	295.63	220.08	279.46	0	44.02
1998	9	1	6.230	1339.2595	243.2596	0.2596	 1.04	 0.05	149.51	 1.96	 3.46	 0.99	10.50	 2.23	337.40	254.00	292.48	218.04	279.63	0	43.61
1998	9	1	6.445	1339.2686	243.2686	0.2686	 1.06	 0.05	151.98	 1.87	 1.69	 1.00	10.50	 2.24	337.34	254.12	293.11	218.03	279.81	0	43.61
1998	9	1	6.661	1339.2775	243.2775	0.2775	 1.08	 0.06	155.32	 2.39	 4.85	 0.99	10.52	 2.29	337.37	254.21	295.20	217.94	279.99	0	43.59
1998	9	1	6.876	1339.2865	243.2865	0.2865	 0.97	 0.05	152.17	 2.12	 5.30	 0.98	10.48	 2.28	337.35	254.28	294.74	222.36	280.06	0	44.47
1998	9	1	7.091	1339.2955	243.2955	0.2955	 0.98	 0.04	155.12	 1.74	 4.03	 0.97	10.50	 2.27	337.34	254.33	294.14	222.32	280.15	0	44.46
1998	9	1	7.306	1339.3044	243.3044	0.3044	 0.99	 0.05	152.27	 2.05	 2.23	 1.00	10.50	 2.28	337.34	254.37	293.79	222.35	280.25	0	44.47
1998	9	1	7.522	1339.3134	243.3134	0.3134	 0.93	 0.06	152.35	 2.86	 3.73	 1.00	10.48	 2.22	337.32	254.44	295.57	220.22	280.86	0	44.04
1998	9	1	7.737	1339.3224	243.3224	0.3224	 0.98	 0.06	153.68	 2.41	 1.57	 1.00	10.55	 2.23	337.32	254.51	294.48	218.13	285.22	0	43.63
1998	9	1	7.953	1339.3314	243.3314	0.3314	 1.10	 0.07	153.36	 2.30	 3.35	 1.00	10.52	 2.29	337.34	254.57	295.52	218.18	280.45	0	43.64
