# Unit 1, South Pole, Filter  0,  Slot 0, 350 um (771) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
2016	9	11	8.779	7924.3658	254.3658	10.3658	 1.00	 0.06	154.19	 2.48	24.72	 0.78	10.23	 2.10	328.19	260.90	275.75	221.45	279.13	0	44.29
2016	9	11	8.988	7924.3745	254.3745	10.3745	 1.01	 0.08	151.86	 3.11	10.69	 0.98	10.15	 2.10	328.16	260.92	274.34	221.54	279.18	0	44.31
2016	9	11	9.197	7924.3832	254.3832	10.3832	 1.01	 0.07	150.61	 2.78	12.56	 0.96	10.13	 2.04	328.19	260.95	276.41	221.59	279.20	0	44.32
2016	9	11	9.405	7924.3919	254.3919	10.3919	 1.13	 0.06	151.28	 1.94	 8.26	 0.96	10.13	 2.14	328.20	260.98	276.31	221.71	279.36	0	44.34
2016	9	11	9.613	7924.4006	254.4006	10.4006	 1.02	 0.06	145.83	 2.34	18.91	 0.84	10.15	 2.01	328.14	261.00	275.04	221.79	279.30	0	44.36
2016	9	11	9.822	7924.4092	254.4092	10.4092	 1.04	 0.07	150.48	 2.83	17.63	 0.94	10.13	 2.07	328.22	261.02	277.16	221.79	279.37	0	44.36
2016	9	11	10.030	7924.4179	254.4179	10.4179	 1.03	 0.06	152.29	 2.43	20.57	 0.84	10.15	 2.11	328.25	261.01	277.18	221.79	279.32	0	44.36
2016	9	11	10.238	7924.4266	254.4266	10.4266	 1.00	 0.07	148.50	 2.79	16.26	 0.94	10.13	 2.06	328.21	261.01	274.54	221.78	279.36	0	44.36
2016	9	11	10.447	7924.4353	254.4353	10.4353	 1.10	 0.08	153.63	 2.80	21.91	 0.92	10.13	 2.19	328.24	261.00	277.02	221.79	279.33	0	44.36
2016	9	11	10.672	7924.4447	254.4447	10.4447	 1.00	 0.06	150.36	 2.57	 7.54	 0.98	10.22	 2.09	328.25	260.98	276.18	221.82	279.34	0	44.36
2016	9	11	10.881	7924.4534	254.4534	10.4534	 0.94	 0.06	150.83	 2.96	27.51	 0.82	10.15	 2.07	328.28	261.00	275.28	221.88	279.28	0	44.38
2016	9	11	11.090	7924.4621	254.4621	10.4621	 1.04	 0.06	154.41	 2.39	16.70	 0.89	10.15	 2.17	328.29	261.02	276.27	221.94	279.44	0	44.39
2016	9	11	11.298	7924.4708	254.4708	10.4708	 0.96	 0.07	145.84	 3.17	21.61	 0.92	10.15	 2.00	328.28	261.07	274.20	221.95	279.26	0	44.39
2016	9	11	11.506	7924.4794	254.4794	10.4794	 1.03	 0.07	150.18	 2.80	23.94	 0.88	10.15	 2.07	328.25	261.15	277.06	221.99	279.50	0	44.40
2016	9	11	11.715	7924.4881	254.4881	10.4881	 1.11	 0.11	148.88	 3.58	13.24	 0.99	10.13	 2.14	328.19	261.22	275.72	222.02	279.37	0	44.40
2016	9	11	11.923	7924.4968	254.4968	10.4968	 1.01	 0.06	145.40	 2.50	20.85	 0.84	10.13	 2.00	328.22	261.25	275.21	222.04	279.51	0	44.41
2016	9	11	12.132	7924.5055	254.5055	10.5055	 1.04	 0.08	146.92	 2.80	13.13	 0.97	10.13	 2.05	328.22	261.28	274.99	222.08	279.42	0	44.42
2016	9	11	12.340	7924.5142	254.5142	10.5142	 1.01	 0.10	147.60	 4.05	16.65	 0.99	10.15	 2.05	328.24	261.29	275.61	222.12	279.50	0	44.42
2016	9	11	12.565	7924.5236	254.5236	10.5236	 1.01	 0.10	147.22	 3.76	21.91	 0.97	10.22	 2.08	328.22	261.29	275.77	222.09	279.54	0	44.42
2016	9	11	12.774	7924.5323	254.5323	10.5323	 1.00	 0.07	147.79	 2.88	19.86	 0.92	10.15	 2.06	328.26	261.28	275.38	222.01	279.44	0	44.40
2016	9	11	12.983	7924.5409	254.5409	10.5409	 1.01	 0.07	149.31	 2.82	10.95	 0.97	10.15	 2.07	328.27	261.28	276.41	221.91	279.52	0	44.38
2016	9	11	13.191	7924.5496	254.5496	10.5496	 1.02	 0.08	147.08	 3.01	14.56	 0.97	10.15	 2.08	328.28	261.29	275.30	221.84	279.38	0	44.37
2016	9	11	13.399	7924.5583	254.5583	10.5583	 1.10	 0.07	148.51	 2.43	 8.76	 0.98	10.15	 2.14	328.28	261.28	275.50	221.75	279.50	0	44.35
2016	9	11	13.608	7924.5670	254.5670	10.5670	 1.17	 0.08	152.24	 2.43	 6.51	 0.99	10.13	 2.22	328.23	261.26	277.29	221.67	279.36	0	44.33
2016	9	11	13.816	7924.5757	254.5757	10.5757	 1.15	 0.08	152.51	 2.39	 8.82	 0.98	10.13	 2.20	328.29	261.23	277.49	221.59	279.42	0	44.32
2016	9	11	14.024	7924.5844	254.5844	10.5844	 0.99	 0.08	144.71	 3.00	11.62	 0.98	10.13	 2.06	328.24	261.20	274.56	221.54	279.31	0	44.31
2016	9	11	14.233	7924.5930	254.5930	10.5930	 1.08	 0.07	146.61	 2.53	13.27	 0.95	10.15	 2.09	328.25	261.17	275.71	221.58	279.45	0	44.32
2016	9	11	14.459	7924.6024	254.6024	10.6024	 1.04	 0.07	145.98	 2.75	 7.01	 0.99	10.23	 2.07	328.18	261.14	276.13	221.62	279.27	0	44.32
2016	9	11	14.668	7924.6111	254.6111	10.6111	 1.13	 0.05	151.24	 1.51	 8.59	 0.87	10.15	 2.17	328.26	261.09	277.98	221.54	279.38	0	44.31
2016	9	11	14.876	7924.6198	254.6198	10.6198	 1.06	 0.06	148.75	 2.29	14.33	 0.91	10.13	 2.10	328.23	261.08	276.03	221.41	279.29	0	44.28
2016	9	11	15.084	7924.6285	254.6285	10.6285	 1.13	 0.09	151.42	 2.91	 3.09	 1.00	10.13	 2.21	328.25	261.07	276.52	221.40	279.35	0	44.28
2016	9	11	15.293	7924.6372	254.6372	10.6372	 0.96	 0.08	150.76	 3.34	 9.26	 0.99	10.13	 2.11	328.26	261.06	276.47	221.33	279.29	0	44.27
2016	9	11	15.501	7924.6459	254.6459	10.6459	 0.97	 0.08	149.23	 3.40	 7.19	 1.00	10.15	 2.09	328.30	261.03	276.48	221.24	279.37	0	44.25
2016	9	11	15.709	7924.6546	254.6546	10.6546	 1.02	 0.09	145.29	 3.25	 7.18	 1.00	10.15	 2.05	328.21	261.00	275.00	221.17	279.29	0	44.23
2016	9	11	15.918	7924.6632	254.6632	10.6632	 1.08	 0.09	148.10	 3.33	12.69	 0.99	10.15	 2.13	328.25	260.96	275.90	221.08	279.36	0	44.22
2016	9	11	16.126	7924.6719	254.6719	10.6719	 1.11	 0.09	147.58	 2.87	 4.35	 1.00	10.13	 2.11	328.21	260.92	277.09	220.98	279.20	0	44.20
2016	9	11	16.352	7924.6813	254.6813	10.6813	 1.03	 0.07	150.25	 2.64	 8.87	 0.98	10.22	 2.17	328.23	260.88	274.99	220.86	279.19	0	44.17
2016	9	11	16.561	7924.6900	254.6900	10.6900	 1.03	 0.09	142.90	 3.32	11.13	 0.99	10.13	 2.05	328.21	260.82	274.36	220.73	279.28	0	44.15
2016	9	11	16.769	7924.6987	254.6987	10.6987	 0.96	 0.07	141.17	 2.95	14.72	 0.95	10.15	 2.01	328.22	260.75	273.28	220.58	279.20	0	44.12
2016	9	11	16.977	7924.7074	254.7074	10.7074	 1.08	 0.08	149.48	 2.72	 9.30	 0.98	10.15	 2.15	328.20	260.70	276.93	220.45	279.14	0	44.09
2016	9	11	17.186	7924.7161	254.7161	10.7161	 1.03	 0.07	143.50	 2.40	10.42	 0.96	10.15	 2.09	328.19	260.64	274.37	220.34	279.17	0	44.07
2016	9	11	17.394	7924.7248	254.7248	10.7248	 1.05	 0.05	147.61	 2.01	 5.67	 0.98	10.15	 2.13	328.15	260.59	274.56	220.21	279.03	0	44.04
2016	9	11	17.603	7924.7334	254.7334	10.7334	 1.02	 0.06	145.73	 2.44	 1.44	 1.00	10.13	 2.10	328.16	260.51	275.51	220.05	279.18	0	44.01
2016	9	11	17.811	7924.7421	254.7421	10.7421	 1.07	 0.07	149.32	 2.35	 8.77	 0.97	10.13	 2.19	328.13	260.44	276.21	219.94	278.95	0	43.99
2016	9	11	18.019	7924.7508	254.7508	10.7508	 0.96	 0.07	148.24	 3.21	 5.28	 1.00	10.13	 2.08	328.20	260.37	275.67	219.87	279.10	0	43.97
2016	9	11	18.245	7924.7602	254.7602	10.7602	 1.05	 0.06	143.59	 2.29	 9.30	 0.96	10.22	 2.06	328.21	260.32	276.19	219.82	278.95	0	43.96
2016	9	11	18.454	7924.7689	254.7689	10.7689	 1.04	 0.06	150.12	 2.29	19.28	 0.84	10.13	 2.16	328.21	260.29	275.55	219.78	279.00	0	43.96
2016	9	11	18.662	7924.7776	254.7776	10.7776	 1.09	 0.07	147.23	 2.44	 3.41	 1.00	10.15	 2.15	328.19	260.29	275.92	219.79	278.93	0	43.96
2016	9	11	18.871	7924.7863	254.7863	10.7863	 0.99	 0.06	147.38	 2.58	12.15	 0.95	10.15	 2.11	328.19	260.29	274.57	219.81	279.08	0	43.96
2016	9	11	19.079	7924.7950	254.7950	10.7950	 1.07	 0.08	146.46	 2.74	 8.80	 0.99	10.15	 2.11	328.26	260.28	276.02	219.84	278.92	0	43.97
2016	9	11	19.287	7924.8036	254.8036	10.8036	 1.03	 0.06	146.41	 2.36	 4.59	 0.99	10.13	 2.09	328.22	260.26	277.31	219.84	279.03	0	43.97
2016	9	11	19.496	7924.8123	254.8123	10.8123	 1.06	 0.08	150.17	 2.74	 4.61	 1.00	10.13	 2.18	328.21	260.23	277.13	219.80	278.93	0	43.96
2016	9	11	19.704	7924.8210	254.8210	10.8210	 1.01	 0.08	145.80	 2.99	 6.76	 0.99	10.13	 2.11	328.19	260.18	276.07	219.71	278.89	0	43.94
2016	9	11	19.912	7924.8297	254.8297	10.8297	 0.95	 0.05	146.37	 2.41	11.70	 0.93	10.13	 2.11	328.24	260.10	275.51	219.63	280.99	0	43.93
2016	9	11	20.138	7924.8391	254.8391	10.8391	 1.09	 0.09	147.30	 2.96	13.58	 0.98	10.23	 2.17	328.23	260.03	276.27	219.61	278.85	0	43.92
2016	9	11	20.347	7924.8478	254.8478	10.8478	 1.05	 0.08	147.29	 2.82	 9.20	 0.99	10.15	 2.14	328.19	259.99	277.08	219.59	278.87	0	43.92
2016	9	11	20.556	7924.8565	254.8565	10.8565	 0.96	 0.07	150.59	 3.05	 7.54	 0.99	10.13	 2.11	328.15	259.93	278.07	219.63	278.76	0	43.93
2016	9	11	20.764	7924.8652	254.8652	10.8652	 0.96	 0.08	146.65	 3.31	13.95	 0.97	10.13	 2.05	328.19	259.87	277.74	219.50	278.87	0	43.90
2016	9	11	20.972	7924.8738	254.8738	10.8738	 1.01	 0.07	148.22	 2.64	17.41	 0.91	10.13	 2.11	328.15	259.82	277.00	219.29	278.71	0	43.86
2016	9	11	21.181	7924.8825	254.8825	10.8825	 1.02	 0.10	151.56	 3.86	14.49	 0.99	10.13	 2.16	328.20	259.76	278.47	219.21	278.78	0	43.84
2016	9	11	21.389	7924.8912	254.8912	10.8912	 0.97	 0.07	143.18	 2.72	13.36	 0.95	10.15	 2.03	328.15	259.72	275.90	219.15	278.80	0	43.83
2016	9	11	21.597	7924.8999	254.8999	10.8999	 0.93	 0.07	149.10	 3.27	 7.84	 0.99	10.15	 2.08	328.11	259.68	276.52	219.10	278.69	0	43.82
2016	9	11	21.806	7924.9086	254.9086	10.9086	 0.89	 0.05	150.00	 2.72	 8.29	 0.97	10.15	 2.07	328.16	259.65	276.10	219.02	278.79	0	43.80
2016	9	11	22.031	7924.9180	254.9180	10.9180	 0.91	 0.06	143.96	 2.89	 9.85	 0.97	10.23	 1.99	328.10	259.62	276.41	219.10	278.63	0	43.82
2016	9	11	22.240	7924.9267	254.9267	10.9267	 1.08	 0.06	147.01	 2.02	 7.96	 0.96	10.13	 2.15	328.12	259.62	275.17	219.15	278.82	0	43.83
2016	9	11	22.448	7924.9353	254.9353	10.9353	 1.00	 0.06	144.86	 2.46	 9.08	 0.97	10.13	 2.08	328.20	259.60	275.90	219.08	278.62	0	43.82
2016	9	11	22.657	7924.9440	254.9440	10.9440	 1.06	 0.07	148.96	 2.44	 5.12	 0.99	10.13	 2.16	328.18	259.56	276.64	218.98	278.67	0	43.80
2016	9	11	22.865	7924.9527	254.9527	10.9527	 1.00	 0.08	147.78	 3.15	12.11	 0.98	10.15	 2.12	328.20	259.51	276.57	218.89	278.76	0	43.78
2016	9	11	23.074	7924.9614	254.9614	10.9614	 0.97	 0.08	146.44	 3.38	 7.67	 0.99	10.15	 2.08	328.16	259.47	275.58	218.85	278.55	0	43.77
2016	9	11	23.282	7924.9701	254.9701	10.9701	 1.01	 0.07	149.18	 2.69	 5.80	 0.99	10.15	 2.15	328.14	259.43	277.03	218.84	278.72	0	43.77
2016	9	11	23.491	7924.9788	254.9788	10.9788	 0.91	 0.07	146.17	 3.27	14.90	 0.96	10.13	 2.05	328.19	259.40	274.40	218.87	278.64	0	43.77
2016	9	11	23.699	7924.9875	254.9875	10.9875	 0.96	 0.06	149.93	 2.62	 3.41	 1.00	10.13	 2.12	328.19	259.36	276.12	218.91	278.54	0	43.78
2016	9	11	23.924	7924.9968	254.9968	10.9968	 0.94	 0.05	148.95	 2.44	 8.64	 0.96	10.22	 2.07	328.20	259.34	275.51	218.87	278.64	0	43.77
2016	9	12	0.133	7925.0056	255.0056	11.0056	 1.04	 0.08	148.99	 2.89	 9.02	 0.99	10.13	 2.10	328.12	259.34	275.50	218.87	278.56	0	43.77
2016	9	12	0.342	7925.0142	255.0142	11.0142	 1.12	 0.08	151.26	 2.71	 9.81	 0.98	10.15	 2.20	328.19	259.34	276.18	218.86	278.66	0	43.77
2016	9	12	0.550	7925.0229	255.0229	11.0229	 1.08	 0.09	149.88	 3.15	10.14	 0.99	10.15	 2.14	328.17	259.33	275.83	218.96	278.63	0	43.79
2016	9	12	0.758	7925.0316	255.0316	11.0316	 1.13	 0.08	149.67	 2.60	 7.53	 0.99	10.15	 2.14	328.17	259.35	275.72	219.11	278.56	0	43.82
2016	9	12	0.967	7925.0403	255.0403	11.0403	 1.07	 0.07	147.84	 2.57	11.29	 0.97	10.15	 2.07	328.18	259.40	276.34	219.20	278.70	0	43.84
2016	9	12	1.175	7925.0490	255.0490	11.0490	 1.08	 0.07	149.55	 2.46	14.11	 0.94	10.13	 2.13	328.15	259.43	275.29	219.37	278.61	0	43.87
2016	9	12	1.383	7925.0576	255.0576	11.0576	 1.07	 0.07	152.59	 2.56	12.17	 0.96	10.13	 2.13	328.17	259.48	277.41	219.52	278.65	0	43.90
2016	9	12	1.592	7925.0663	255.0663	11.0663	 1.21	 0.07	147.28	 1.83	 6.08	 0.98	10.15	 2.13	328.21	259.53	276.68	219.55	278.78	0	43.91
2016	9	12	1.817	7925.0757	255.0757	11.0757	 1.17	 0.08	152.53	 2.41	 7.00	 0.99	10.23	 2.17	328.22	259.57	278.01	219.59	278.69	0	43.92
2016	9	12	2.026	7925.0844	255.0844	11.0844	 1.12	 0.07	149.34	 2.30	 6.58	 0.99	10.15	 2.10	328.20	259.63	277.11	219.58	278.82	0	43.92
2016	9	12	2.235	7925.0931	255.0931	11.0931	 1.04	 0.07	147.86	 2.71	22.10	 0.89	10.13	 2.03	328.18	259.68	275.42	219.59	278.74	0	43.92
2016	9	12	2.443	7925.1018	255.1018	11.1018	 1.11	 0.05	152.02	 1.80	 7.09	 0.95	10.13	 2.11	328.17	259.69	277.46	219.59	278.87	0	43.92
2016	9	12	2.652	7925.1105	255.1105	11.1105	 1.09	 0.09	153.77	 3.33	10.56	 0.99	10.13	 2.15	328.15	259.70	277.34	219.54	278.79	0	43.91
2016	9	12	2.860	7925.1192	255.1192	11.1192	 1.15	 0.07	151.59	 2.25	 6.87	 0.99	10.15	 2.12	328.15	259.69	276.97	219.50	278.74	0	43.90
2016	9	12	3.068	7925.1278	255.1278	11.1278	 1.17	 0.09	153.05	 2.76	 4.90	 1.00	10.15	 2.16	328.18	259.68	276.86	219.51	278.80	0	43.90
2016	9	12	3.277	7925.1365	255.1365	11.1365	 1.08	 0.10	156.33	 3.61	15.52	 0.99	10.15	 2.19	328.19	259.66	276.92	219.58	278.66	0	43.92
2016	9	12	3.485	7925.1452	255.1452	11.1452	 1.06	 0.07	156.85	 2.56	 7.83	 0.99	10.15	 2.21	328.17	259.65	275.94	219.72	278.85	0	43.94
2016	9	12	3.710	7925.1546	255.1546	11.1546	 1.03	 0.07	153.37	 2.68	19.34	 0.91	10.23	 2.08	328.17	259.66	277.76	219.89	278.71	0	43.98
2016	9	12	3.919	7925.1633	255.1633	11.1633	 1.06	 0.09	151.99	 3.36	18.74	 0.97	10.15	 2.11	328.23	259.69	277.43	220.02	278.89	0	44.00
2016	9	12	4.128	7925.1720	255.1720	11.1720	 1.09	 0.08	152.99	 2.68	19.51	 0.92	10.13	 2.12	328.17	259.73	277.75	220.18	278.74	0	44.04
2016	9	12	4.336	7925.1807	255.1807	11.1807	 1.06	 0.06	155.55	 2.10	10.26	 0.94	10.13	 2.13	328.22	259.78	277.73	220.28	278.87	0	44.06
2016	9	12	4.544	7925.1894	255.1894	11.1894	 1.09	 0.06	152.34	 2.24	20.84	 0.83	10.13	 2.13	328.22	259.84	276.66	220.47	278.85	0	44.09
2016	9	12	4.753	7925.1980	255.1980	11.1980	 1.05	 0.06	154.31	 2.38	10.15	 0.96	10.13	 2.11	328.21	259.92	276.45	220.57	278.96	0	44.11
2016	9	12	4.961	7925.2067	255.2067	11.2067	 1.05	 0.07	157.46	 2.62	11.16	 0.97	10.15	 2.18	328.21	259.99	276.83	220.39	278.96	0	44.08
2016	9	12	5.170	7925.2154	255.2154	11.2154	 0.99	 0.06	153.05	 2.47	21.95	 0.81	10.15	 2.10	328.20	260.06	275.60	220.19	278.96	0	44.04
2016	9	12	5.378	7925.2241	255.2241	11.2241	 1.05	 0.06	156.06	 2.26	 6.15	 0.98	10.15	 2.17	328.22	260.11	277.11	220.14	279.06	0	44.03
2016	9	12	5.604	7925.2335	255.2335	11.2335	 1.05	 0.07	151.19	 2.66	13.44	 0.96	10.23	 2.14	328.24	260.13	276.30	220.05	278.96	0	44.01
2016	9	12	5.812	7925.2422	255.2422	11.2422	 1.09	 0.06	152.79	 2.09	17.59	 0.83	10.15	 2.15	328.19	260.10	277.94	219.86	278.97	0	43.97
2016	9	12	6.021	7925.2509	255.2509	11.2509	 0.91	 0.05	153.51	 2.35	13.83	 0.86	10.13	 2.07	328.22	260.07	277.50	219.81	278.96	0	43.96
2016	9	12	6.229	7925.2596	255.2596	11.2596	 1.03	 0.08	153.86	 3.17	10.47	 0.99	10.13	 2.16	328.27	260.04	277.05	219.88	278.83	0	43.98
2016	9	12	6.438	7925.2682	255.2682	11.2682	 0.88	 0.07	149.60	 3.85	17.36	 0.97	10.13	 2.01	328.27	260.03	275.84	219.95	278.90	0	43.99
2016	9	12	6.646	7925.2769	255.2769	11.2769	 0.98	 0.06	152.74	 2.77	20.94	 0.88	10.13	 2.13	328.28	259.99	275.78	220.03	278.94	0	44.01
2016	9	12	6.854	7925.2856	255.2856	11.2856	 0.96	 0.06	149.74	 2.86	19.27	 0.90	10.15	 2.04	328.24	259.98	276.27	220.23	278.84	0	44.05
2016	9	12	7.063	7925.2943	255.2943	11.2943	 0.90	 0.07	151.90	 3.35	25.62	 0.88	10.15	 2.03	328.28	260.00	275.97	220.56	278.94	0	44.11
2016	9	12	7.271	7925.3030	255.3030	11.3030	 0.93	 0.06	149.56	 2.68	26.61	 0.76	10.13	 2.05	328.29	260.05	275.35	220.96	278.91	0	44.19
2016	9	12	7.497	7925.3124	255.3124	11.3124	 1.04	 0.05	153.58	 1.96	13.57	 0.85	10.22	 2.12	328.29	260.10	277.06	221.18	279.06	0	44.24
2016	9	12	7.706	7925.3211	255.3211	11.3211	 0.87	 0.07	151.39	 3.57	24.90	 0.90	10.13	 2.00	328.27	260.16	274.23	221.24	278.96	0	44.25
2016	9	12	7.914	7925.3298	255.3298	11.3298	 1.06	 0.06	157.01	 2.17	15.87	 0.87	10.15	 2.19	328.26	260.19	275.70	221.10	279.11	0	44.22
2016	9	12	8.123	7925.3384	255.3384	11.3384	 0.94	 0.08	153.73	 3.80	21.75	 0.96	10.15	 2.05	328.25	260.20	275.70	220.98	278.98	0	44.20
2016	9	12	8.331	7925.3471	255.3471	11.3471	 1.03	 0.08	154.82	 3.14	23.29	 0.93	10.15	 2.09	328.25	260.21	277.07	220.98	279.06	0	44.20
2016	9	12	8.539	7925.3558	255.3558	11.3558	 1.10	 0.06	153.49	 2.21	19.97	 0.84	10.13	 2.10	328.27	260.21	277.21	221.01	279.04	0	44.20
2016	9	12	8.748	7925.3645	255.3645	11.3645	 0.97	 0.07	156.08	 3.21	17.68	 0.95	10.13	 2.07	328.27	260.21	276.95	221.03	279.03	0	44.21
2016	9	12	8.956	7925.3732	255.3732	11.3732	 1.00	 0.07	151.62	 2.83	 8.86	 0.98	10.13	 2.05	328.28	260.23	276.14	221.18	279.07	0	44.24
2016	9	12	9.164	7925.3819	255.3819	11.3819	 1.11	 0.07	157.65	 2.46	22.95	 0.86	10.15	 2.15	328.25	260.28	277.67	221.35	279.02	0	44.27
2016	9	12	9.390	7925.3912	255.3912	11.3912	 1.06	 0.11	153.96	 4.12	15.44	 0.99	10.23	 2.03	328.26	260.35	276.78	221.57	279.09	0	44.31
2016	9	12	9.599	7925.4000	255.4000	11.4000	 1.12	 0.08	159.22	 2.85	 7.88	 0.99	10.15	 2.13	328.30	260.44	276.91	221.82	279.20	0	44.36
2016	9	12	9.807	7925.4086	255.4086	11.4086	 1.12	 0.09	155.88	 2.95	15.66	 0.97	10.15	 2.10	328.33	260.51	275.59	221.98	279.19	0	44.40
2016	9	12	10.016	7925.4173	255.4173	11.4173	 1.04	 0.05	161.01	 2.14	22.05	 0.74	10.13	 2.12	328.31	260.59	277.20	222.08	279.21	0	44.42
2016	9	12	10.224	7925.4260	255.4260	11.4260	 1.17	 0.07	158.29	 2.08	12.89	 0.93	10.13	 2.14	328.34	260.64	278.19	222.08	279.30	0	44.42
2016	9	12	10.432	7925.4347	255.4347	11.4347	 1.13	 0.08	154.32	 2.63	17.90	 0.94	10.13	 2.04	328.33	260.69	276.35	221.98	279.25	0	44.40
2016	9	12	10.641	7925.4434	255.4434	11.4434	 1.19	 0.08	157.37	 2.43	 9.01	 0.98	10.15	 2.14	328.28	260.69	277.54	221.86	279.32	0	44.37
2016	9	12	10.849	7925.4520	255.4520	11.4520	 1.13	 0.07	159.08	 2.36	15.29	 0.93	10.15	 2.15	328.25	260.69	276.93	221.77	279.27	0	44.35
2016	9	12	11.057	7925.4607	255.4607	11.4607	 1.16	 0.10	157.13	 3.03	 9.09	 0.99	10.15	 2.10	328.22	260.67	277.11	221.74	279.32	0	44.35
2016	9	12	11.283	7925.4701	255.4701	11.4701	 1.21	 0.07	159.32	 2.00	 9.06	 0.96	10.23	 2.15	328.27	260.64	276.65	221.77	279.30	0	44.35
2016	9	12	11.492	7925.4788	255.4788	11.4788	 1.12	 0.07	154.80	 2.40	12.14	 0.96	10.15	 2.05	328.24	260.64	275.40	221.90	279.22	0	44.38
2016	9	12	11.701	7925.4875	255.4875	11.4875	 1.07	 0.08	154.12	 3.14	23.04	 0.94	10.13	 2.00	328.29	260.69	276.13	219.99	279.31	0	44.00
2016	9	12	11.909	7925.4962	255.4962	11.4962	 1.22	 0.09	155.49	 2.59	 9.10	 0.99	10.13	 2.07	328.26	260.73	275.91	217.94	279.22	0	43.59
2016	9	12	12.117	7925.5049	255.5049	11.5049	 1.13	 0.07	159.23	 2.28	 6.33	 0.99	10.13	 2.10	328.25	260.75	278.86	220.01	279.36	0	44.00
2016	9	12	12.326	7925.5136	255.5136	11.5136	 1.09	 0.07	156.51	 2.60	 9.61	 0.98	10.13	 2.07	328.23	260.74	278.32	222.10	279.30	0	44.42
