# Unit 3, Cerro Chajnantor CCAT, Filter  0,  Slot 1, 350 um (616) & yellow
#				days
#				since		day of	day of
# yr	mo	dy	 time	1/1/1995	year	month	Tau	unc	Tatm	unc	mse	fitgood	Etime	R	Thot	Twarm	Tchop	Tamb	<Tint>	Filter	Toff
# 1	2	3	4	5		6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
2011	11	8	2.603	6155.1084	311.1085	7.1084	 0.54	 0.04	181.07	 5.84	13.12	 0.94	10.80	 1.20	317.84	281.91	290.54	267.00	290.51	0	53.40
2011	11	8	3.483	6155.1450	311.1451	7.1451	 0.57	 0.04	183.57	 4.97	11.47	 0.94	10.83	 1.19	318.24	281.35	292.60	266.47	287.94	0	53.29
2011	11	8	3.923	6155.1636	311.1635	7.1635	 0.62	 0.04	184.24	 5.37	 2.60	 1.00	10.77	 1.25	320.62	281.19	290.08	265.03	287.72	0	53.01
2011	11	8	4.363	6155.1816	311.1818	7.1818	 0.66	 0.03	179.23	 3.65	 1.00	 1.00	10.83	 1.25	320.38	281.03	289.92	265.72	287.94	0	53.14
2011	11	8	5.268	6155.2197	311.2195	7.2195	 0.57	 0.04	184.46	 5.30	10.23	 0.97	10.73	 1.18	319.71	280.66	289.98	264.86	288.83	0	52.97
2011	11	8	6.587	6155.2744	311.2745	7.2745	 0.56	 0.04	179.14	 6.27	 7.86	 0.99	10.80	 1.15	318.65	279.50	286.75	264.17	284.73	0	52.83
2011	11	8	7.052	6155.2939	311.2939	7.2939	 0.68	 0.04	176.56	 4.34	 2.78	 1.00	10.75	 1.26	319.44	279.22	286.53	264.69	285.81	0	52.94
2011	11	8	7.935	6155.3306	311.3306	7.3306	 0.55	 0.05	181.90	 8.05	 5.58	 1.00	10.77	 1.23	319.30	279.13	287.09	264.73	285.98	0	52.95
2011	11	8	8.374	6155.3491	311.3489	7.3489	 0.67	 0.05	177.30	 5.07	 1.97	 1.00	10.73	 1.30	319.49	279.20	288.28	264.75	286.11	0	52.95
2011	11	8	9.273	6155.3862	311.3864	7.3864	 0.50	 0.05	189.92	 8.59	 9.36	 0.99	10.78	 1.15	319.40	279.33	289.12	264.79	284.94	0	52.96
2011	11	8	9.711	6155.4048	311.4046	7.4046	 0.58	 0.04	180.21	 5.33	 5.95	 0.99	10.75	 1.24	319.34	279.45	287.60	264.95	286.37	0	52.99
2011	11	8	10.592	6155.4414	311.4413	7.4413	 0.58	 0.04	183.43	 5.75	 4.86	 1.00	10.75	 1.24	319.33	280.41	288.47	267.50	285.05	0	53.50
2011	11	8	11.033	6155.4600	311.4597	7.4597	 0.58	 0.04	184.85	 5.19	 5.05	 0.99	10.73	 1.28	319.39	281.25	290.65	268.65	289.80	0	53.73
2011	11	8	11.496	6155.4790	311.4790	7.4790	 0.55	 0.05	176.78	 6.59	 8.03	 0.99	10.75	 1.14	319.46	282.29	291.94	269.50	289.35	0	53.90
2011	11	8	11.934	6155.4971	311.4973	7.4973	 0.71	 0.05	179.67	 4.34	 3.84	 1.00	10.72	 1.28	319.51	283.42	293.45	270.71	292.69	0	54.14
2011	11	8	12.373	6155.5156	311.5155	7.5155	 0.56	 0.03	185.09	 4.81	 5.55	 0.98	10.72	 1.17	319.93	284.83	292.45	272.20	292.27	0	54.44
2011	11	8	12.811	6155.5337	311.5338	7.5338	 0.66	 0.04	177.03	 4.18	 1.05	 1.00	10.75	 1.23	320.00	286.30	295.45	273.18	296.07	0	54.64
2011	11	8	13.248	6155.5518	311.5520	7.5520	 0.71	 0.04	178.04	 4.12	 4.73	 1.00	10.73	 1.23	318.92	287.81	296.87	274.08	295.35	0	54.82
2011	11	8	14.585	6155.6079	311.6077	7.6077	 0.71	 0.06	183.24	 5.25	10.96	 0.99	10.73	 1.18	318.28	292.38	301.24	276.52	299.90	0	55.30
2011	11	8	15.022	6155.6260	311.6259	7.6259	 0.73	 0.05	185.98	 4.41	 7.46	 0.99	10.77	 1.21	316.56	293.68	303.75	278.94	300.69	0	55.79
2011	11	8	15.460	6155.6440	311.6442	7.6442	 0.60	 0.05	186.21	 5.93	 6.35	 0.99	10.77	 1.08	315.46	294.87	305.88	281.12	301.68	0	56.22
2011	11	8	18.603	6155.7749	311.7751	7.7751	 0.47	 0.05	200.30	11.23	17.93	 0.98	10.75	 1.04	320.35	297.49	308.84	284.18	304.63	0	56.84
2011	11	8	19.681	6155.8198	311.8200	7.8200	 0.80	 0.06	178.76	 4.29	14.00	 0.98	10.73	 1.28	318.40	296.53	309.87	283.93	302.75	0	56.79
2011	11	8	20.118	6155.8384	311.8382	7.8382	 0.76	 0.04	180.31	 3.15	 4.64	 0.99	10.73	 1.26	318.56	295.93	311.32	283.52	304.33	0	56.70
2011	11	8	21.896	6155.9121	311.9123	7.9123	 0.80	 0.05	185.96	 4.11	 5.10	 1.00	10.72	 1.05	320.86	291.88	303.42	272.28	300.52	0	54.46
2011	11	8	23.674	6155.9863	311.9865	7.9864	 0.81	 0.05	187.72	 3.68	 4.07	 1.00	10.75	 1.23	319.58	286.02	297.64	265.40	292.98	0	53.08
2011	11	9	0.551	6156.0229	312.0229	8.0230	 0.74	 0.05	181.46	 3.95	 3.24	 1.00	10.77	 1.21	319.33	283.91	293.32	265.23	290.61	0	53.05
2011	11	9	2.331	6156.0972	312.0971	8.0971	 0.60	 0.04	181.46	 5.21	 3.66	 1.00	10.70	 1.28	317.51	281.61	290.62	265.46	288.80	0	53.09
2011	11	9	5.882	6156.2451	312.2451	8.2451	 0.33	 0.05	202.15	18.18	14.74	 0.98	10.73	 1.06	321.54	280.27	285.25	264.84	288.70	0	52.97
2011	11	9	6.321	6156.2632	312.2634	8.2634	 0.55	 0.04	180.06	 6.00	 7.70	 0.99	10.73	 1.21	321.76	280.21	287.15	264.77	288.71	0	52.95
2011	11	9	6.758	6156.2817	312.2816	8.2816	 0.58	 0.04	175.66	 4.72	 2.52	 1.00	10.72	 1.21	321.79	280.16	287.35	264.82	288.63	0	52.96
2011	11	9	7.661	6156.3193	312.3192	8.3192	 0.65	 0.04	177.42	 4.44	 1.44	 1.00	10.82	 1.25	321.93	280.01	289.21	264.84	287.03	0	52.97
2011	11	9	8.099	6156.3374	312.3375	8.3375	 0.53	 0.04	179.91	 6.39	 8.55	 0.98	10.73	 1.19	321.74	279.90	287.51	264.77	286.93	0	52.95
2011	11	9	8.537	6156.3560	312.3557	8.3557	 0.63	 0.04	178.79	 5.09	 2.93	 1.00	10.72	 1.27	321.54	279.88	288.03	264.79	288.20	0	52.96
2011	11	9	8.976	6156.3740	312.3740	8.3740	 0.59	 0.04	176.82	 5.40	10.84	 0.97	10.73	 1.20	321.07	279.82	286.83	264.79	288.17	0	52.96
2011	11	9	9.412	6156.3921	312.3922	8.3922	 0.52	 0.04	189.03	 7.32	 3.72	 1.00	10.75	 1.22	321.11	279.80	287.58	264.75	286.75	0	52.95
2011	11	9	9.876	6156.4116	312.4115	8.4115	 0.56	 0.05	178.63	 6.84	 3.40	 1.00	10.82	 1.15	321.68	279.98	286.18	264.88	286.85	0	52.98
2011	11	9	10.755	6156.4482	312.4482	8.4481	 0.63	 0.05	180.15	 5.45	 0.89	 1.00	10.85	 1.28	321.89	281.22	289.28	267.89	288.06	0	53.58
2011	11	9	11.195	6156.4663	312.4665	8.4665	 0.57	 0.03	185.07	 4.24	 9.27	 0.93	10.75	 1.24	321.83	282.13	289.59	268.97	 0.00	0	53.79
2011	11	9	13.852	6156.5771	312.5771	8.5772	 0.77	 0.05	182.75	 3.71	 1.14	 1.00	10.73	 1.25	320.19	291.14	301.81	277.14	299.30	0	55.43
2011	11	9	15.189	6156.6328	312.6329	8.6329	 0.34	 0.05	202.55	15.69	57.85	 0.66	10.78	 0.96	320.05	295.20	305.49	281.12	304.01	0	56.22
2011	11	9	17.436	6156.7266	312.7265	8.7265	 0.54	 0.07	166.17	 8.98	11.81	 0.99	10.73	 0.89	318.59	298.32	312.02	283.37	305.04	0	56.67
2011	11	9	19.646	6156.8184	312.8186	8.8186	 0.41	 0.06	200.99	15.11	42.68	 0.92	10.72	 0.98	318.47	296.50	309.22	281.85	306.75	0	56.37
2011	11	9	20.083	6156.8369	312.8368	8.8368	 0.48	 0.07	199.34	14.80	16.56	 1.00	10.73	 0.93	318.39	295.71	307.68	281.02	304.22	0	56.20
2011	11	9	20.981	6156.8740	312.8742	8.8742	 0.96	 0.10	186.58	 5.54	11.23	 1.00	10.73	 1.14	316.76	293.72	307.72	278.87	301.86	0	55.77
2011	11	10	0.510	6157.0215	313.0212	9.0212	 0.63	 0.04	174.57	 4.19	 2.87	 1.00	10.73	 1.26	320.52	281.82	289.02	265.04	287.27	0	53.01
2011	11	10	12.912	6157.5381	313.5380	9.5380	 0.57	 0.05	187.10	 7.66	17.26	 0.98	10.73	 1.09	321.69	278.84	282.59	276.18	285.52	0	55.24
2011	11	10	13.788	6157.5747	313.5745	9.5745	 0.79	 0.05	183.81	 3.57	 1.73	 1.00	10.72	 1.28	321.50	285.19	293.67	278.94	293.29	0	55.79
2011	11	10	14.689	6157.6118	313.6120	9.6120	 0.76	 0.04	192.70	 3.41	 1.88	 1.00	10.75	 1.25	319.24	290.12	301.17	280.58	298.94	0	56.12
2011	11	10	16.002	6157.6665	313.6667	9.6667	 0.75	 0.04	182.83	 3.47	 5.48	 0.99	10.73	 1.20	316.52	294.93	304.48	283.66	300.38	0	56.73
2011	11	10	17.372	6157.7236	313.7238	9.7238	 0.64	 0.07	192.31	 8.51	10.38	 1.00	10.75	 1.06	317.52	297.14	305.94	284.71	302.43	0	56.94
2011	11	11	0.011	6158.0005	314.0005	10.0005	 0.81	 0.05	197.04	 4.16	 5.88	 1.00	10.75	 1.18	316.55	282.91	292.32	265.30	290.01	0	53.06
2011	11	11	0.888	6158.0371	314.0370	10.0370	 0.90	 0.05	200.82	 3.36	 3.19	 1.00	10.73	 1.24	319.45	282.04	290.76	266.72	290.19	0	53.34
2011	11	11	1.326	6158.0552	314.0553	10.0553	 1.01	 0.05	199.04	 2.72	 2.08	 1.00	10.72	 1.25	319.30	281.89	289.02	264.91	290.34	0	52.98
2011	11	11	2.228	6158.0928	314.0928	10.0928	 0.87	 0.05	202.79	 3.57	 2.39	 1.00	10.73	 1.22	319.51	281.75	290.42	266.23	288.86	0	53.25
2011	11	11	3.104	6158.1294	314.1293	10.1293	 0.96	 0.05	202.04	 3.05	 2.25	 1.00	10.77	 1.16	319.12	281.70	287.46	266.42	287.26	0	53.28
2011	11	11	4.008	6158.1670	314.1670	10.1670	 1.40	 0.05	203.68	 1.51	 8.95	 0.93	10.75	 1.18	319.27	281.81	289.37	267.02	290.57	0	53.40
2011	11	11	5.322	6158.2217	314.2217	10.2217	 1.96	 0.11	208.92	 1.54	 3.92	 1.00	10.73	 1.24	319.24	281.88	290.29	266.23	289.03	0	53.25
2011	11	11	6.221	6158.2593	314.2592	10.2592	 2.05	 0.12	208.45	 1.42	 4.49	 0.99	10.77	 1.26	319.40	281.84	289.75	265.21	288.93	0	53.04
2011	11	11	7.100	6158.2959	314.2958	10.2958	 2.01	 0.11	210.94	 1.46	 3.19	 1.00	10.93	 1.18	319.19	281.96	289.90	266.48	287.42	0	53.30
2011	11	11	7.978	6158.3325	314.3324	10.3324	 1.87	 0.11	208.62	 1.68	 2.03	 1.00	10.72	 1.20	319.24	281.77	290.82	265.03	288.76	0	53.01
2011	11	11	9.318	6158.3882	314.3883	10.3883	 1.87	 0.11	205.97	 1.62	 5.17	 0.99	10.73	 1.23	317.41	280.31	287.37	265.03	286.90	0	53.01
2011	11	11	10.194	6158.4248	314.4247	10.4248	 1.68	 0.11	202.53	 2.17	 4.03	 1.00	10.77	 1.27	318.06	280.46	285.94	267.08	285.39	0	53.42
2011	11	11	11.096	6158.4624	314.4623	10.4623	 1.43	 0.07	204.11	 1.82	 4.05	 0.99	10.73	 1.17	318.32	282.09	289.06	270.68	288.63	0	54.14
2011	11	11	11.534	6158.4805	314.4806	10.4806	 1.86	 0.09	204.42	 1.34	 1.04	 1.00	10.75	 1.23	318.42	283.21	290.22	271.85	290.29	0	54.37
2011	11	11	12.409	6158.5171	314.5171	10.5171	 2.06	 0.13	207.07	 1.60	 2.24	 1.00	10.73	 1.28	318.44	285.71	293.48	274.63	295.73	0	54.93
2011	11	11	12.872	6158.5361	314.5363	10.5363	 2.06	 0.17	202.10	 2.00	 1.01	 1.00	10.73	 1.12	317.17	287.30	295.31	276.27	294.99	0	55.25
2011	11	11	13.309	6158.5547	314.5545	10.5545	 1.90	 0.11	202.55	 1.61	 1.19	 1.00	10.72	 1.17	316.53	288.95	295.82	276.49	296.92	0	55.30
2011	11	11	13.747	6158.5728	314.5728	10.5728	 1.77	 0.09	203.46	 1.44	 1.36	 1.00	10.70	 1.17	316.71	290.51	299.68	277.82	298.60	0	55.56
2011	11	11	15.084	6158.6284	314.6285	10.6285	 1.48	 0.07	203.78	 1.80	 7.68	 0.98	10.75	 1.17	315.88	294.76	304.34	279.91	302.37	0	55.98
2011	11	11	18.205	6158.7583	314.7585	10.7585	 1.32	 0.13	193.80	 4.06	21.79	 0.99	10.73	 1.07	316.92	297.92	306.71	283.70	303.39	0	56.74
2011	11	11	19.542	6158.8145	314.8143	10.8143	 1.33	 0.17	203.57	 5.35	45.14	 0.99	10.78	 1.16	317.18	296.33	309.13	280.47	304.46	0	56.09
2011	11	11	19.979	6158.8325	314.8324	10.8324	 0.71	 0.14	219.88	15.75	39.90	 1.00	10.72	 0.77	317.16	295.60	299.07	278.69	 0.00	0	55.74
2011	11	11	21.291	6158.8872	314.8871	10.8871	 1.53	 0.10	201.94	 2.42	11.02	 0.99	10.80	 1.18	319.26	292.51	303.90	277.12	300.69	0	55.42
2011	11	11	23.516	6158.9800	314.9798	10.9798	 1.51	 0.08	199.00	 1.98	 3.84	 1.00	10.72	 1.08	318.91	285.89	296.48	265.51	 0.00	0	53.10
2011	11	12	1.295	6159.0542	315.0540	11.0540	 1.37	 0.06	203.54	 1.68	 2.84	 1.00	10.77	 1.26	320.81	282.19	290.04	265.16	288.41	0	53.03
2011	11	12	2.195	6159.0913	315.0915	11.0915	 1.32	 0.07	203.95	 2.16	 1.43	 1.00	10.77	 1.22	319.75	281.37	288.62	264.96	288.01	0	52.99
2011	11	12	2.632	6159.1099	315.1097	11.1097	 1.58	 0.07	206.31	 1.57	 0.92	 1.00	10.73	 1.29	319.16	281.10	289.21	264.98	287.77	0	53.00
2011	11	12	4.851	6159.2021	315.2021	11.2021	 1.32	 0.06	200.41	 1.83	 6.99	 0.98	10.77	 1.20	320.63	279.92	286.48	264.13	286.38	0	52.83
2011	11	12	5.288	6159.2202	315.2203	11.2203	 1.19	 0.06	197.74	 2.28	 2.57	 1.00	10.75	 1.13	320.44	279.69	285.09	263.67	286.24	0	52.73
2011	11	12	6.164	6159.2568	315.2568	11.2568	 1.36	 0.06	201.54	 1.83	 1.63	 1.00	10.75	 1.30	320.31	279.43	286.63	263.87	286.04	0	52.77
2011	11	12	6.627	6159.2759	315.2761	11.2761	 1.05	 0.06	194.10	 2.69	 3.86	 1.00	10.75	 1.09	320.31	279.34	282.80	264.98	284.46	0	53.00
2011	11	12	7.944	6159.3311	315.3310	11.3310	 1.50	 0.07	204.06	 1.75	 3.29	 1.00	10.70	 1.26	320.09	279.13	286.19	264.13	284.21	0	52.83
2011	11	12	9.286	6159.3867	315.3869	11.3869	 1.69	 0.08	203.78	 1.46	 4.10	 0.99	10.75	 1.30	319.59	279.04	286.08	264.74	 0.00	0	52.95
2011	11	12	11.500	6159.4790	315.4792	11.4792	 1.30	 0.06	202.40	 1.94	 1.15	 1.00	10.75	 1.20	319.60	282.22	289.13	269.78	287.15	0	53.96
2011	11	12	11.937	6159.4976	315.4974	11.4974	 1.35	 0.07	203.98	 2.01	 1.91	 1.00	10.73	 1.26	319.69	283.45	288.87	270.63	290.89	0	54.13
2011	11	12	12.812	6159.5337	315.5338	11.5338	 1.40	 0.06	207.30	 1.72	 1.30	 1.00	10.73	 1.27	319.73	286.34	296.23	272.59	294.14	0	54.52
2011	11	12	14.587	6159.6079	315.6078	11.6078	 1.08	 0.08	199.88	 3.90	 2.71	 1.00	10.73	 0.97	320.55	292.12	297.74	275.06	299.66	0	55.01
2011	11	12	15.485	6159.6450	315.6452	11.6452	 1.46	 0.11	205.23	 2.79	 3.35	 1.00	10.75	 1.19	319.20	294.45	304.19	277.37	301.62	0	55.47
2011	11	12	16.797	6159.6997	315.6999	11.6999	 1.99	 0.13	203.54	 1.65	 2.14	 1.00	10.75	 1.20	316.29	296.57	308.14	280.61	303.04	0	56.12
2011	11	12	23.030	6159.9595	315.9596	11.9596	 2.01	 0.13	204.65	 1.70	 2.53	 1.00	10.78	 1.27	320.75	287.06	294.10	265.71	294.45	0	53.14
2011	11	12	23.471	6159.9780	315.9779	11.9779	 1.80	 0.18	198.13	 2.80	16.99	 0.99	10.73	 1.04	320.53	285.71	294.66	264.64	292.97	0	52.93
2011	11	12	23.911	6159.9961	315.9963	11.9963	 1.84	 0.12	202.94	 1.91	 1.72	 1.00	10.80	 1.17	320.49	284.62	294.34	263.37	291.59	0	52.67
2011	11	13	1.253	6160.0522	316.0522	12.0522	 1.83	 0.10	205.12	 1.59	 0.77	 1.00	10.77	 1.23	320.90	282.08	290.20	265.16	288.94	0	53.03
2011	11	13	1.690	6160.0703	316.0704	12.0704	 1.63	 0.12	205.83	 2.47	 1.36	 1.00	10.73	 1.20	320.82	281.64	291.48	265.11	288.36	0	53.02
2011	11	13	3.028	6160.1260	316.1262	12.1262	 1.64	 0.07	202.08	 1.48	 1.19	 1.00	10.70	 1.30	320.81	280.78	287.59	264.96	286.01	0	52.99
2011	11	13	3.903	6160.1626	316.1626	12.1626	 1.22	 0.08	205.38	 3.10	 3.75	 1.00	10.72	 1.24	320.64	280.54	287.64	264.97	287.37	0	52.99
2011	11	13	4.341	6160.1807	316.1809	12.1809	 1.30	 0.08	198.80	 2.50	10.37	 0.99	10.78	 1.20	320.59	280.31	288.57	265.08	288.53	0	53.02
2011	11	13	4.804	6160.2002	316.2002	12.2002	 1.41	 0.08	201.55	 2.33	 4.34	 1.00	10.75	 1.28	320.14	279.97	287.32	264.76	286.72	0	52.95
2011	11	13	5.244	6160.2187	316.2185	12.2185	 1.13	 0.09	200.10	 3.84	10.74	 1.00	10.75	 1.24	319.04	279.63	286.61	264.39	 0.00	0	52.88
